ward_2022,group,count_2020
Milwaukee - C 0282,vap_other,1
Milwaukee - C 0282,vap_two,32
Milwaukee - C 0282,vap_white,779
Milwaukee - C 0283,vap,229
Milwaukee - C 0283,vap_aian,0
Milwaukee - C 0283,vap_asian,0
Milwaukee - C 0283,vap_black,6
Milwaukee - C 0283,vap_hisp,76
Milwaukee - C 0283,vap_nhpi,0
Milwaukee - C 0283,vap_other,0
Milwaukee - C 0283,vap_two,5
Milwaukee - C 0283,vap_white,142
Milwaukee - C 0284,vap,1140
Milwaukee - C 0284,vap_aian,10
Milwaukee - C 0284,vap_asian,11
Milwaukee - C 0284,vap_black,26
Milwaukee - C 0284,vap_hisp,101
Milwaukee - C 0284,vap_nhpi,0
Milwaukee - C 0284,vap_other,8
Milwaukee - C 0284,vap_two,38
Milwaukee - C 0284,vap_white,946
Milwaukee - C 0285,vap,987
Milwaukee - C 0285,vap_aian,5
Milwaukee - C 0285,vap_asian,16
Milwaukee - C 0285,vap_black,20
Milwaukee - C 0285,vap_hisp,110
Milwaukee - C 0285,vap_nhpi,1
Milwaukee - C 0285,vap_other,7
Milwaukee - C 0285,vap_two,27
Milwaukee - C 0285,vap_white,801
Milwaukee - C 0286,vap,924
Milwaukee - C 0286,vap_aian,1
Milwaukee - C 0286,vap_asian,10
Milwaukee - C 0286,vap_black,21
Milwaukee - C 0286,vap_hisp,94
Milwaukee - C 0286,vap_nhpi,0
Milwaukee - C 0286,vap_other,6
Milwaukee - C 0286,vap_two,21
Milwaukee - C 0286,vap_white,771
Milwaukee - C 0287,vap,1070
Milwaukee - C 0287,vap_aian,4
Milwaukee - C 0287,vap_asian,16
Milwaukee - C 0287,vap_black,15
Milwaukee - C 0287,vap_hisp,72
Milwaukee - C 0287,vap_nhpi,1
Milwaukee - C 0287,vap_other,5
Milwaukee - C 0287,vap_two,47
Milwaukee - C 0287,vap_white,910
Milwaukee - C 0288,vap,1410
Milwaukee - C 0288,vap_aian,7
Milwaukee - C 0288,vap_asian,23
Milwaukee - C 0288,vap_black,13
Milwaukee - C 0288,vap_hisp,126
Milwaukee - C 0288,vap_nhpi,0
Milwaukee - C 0288,vap_other,10
Milwaukee - C 0288,vap_two,38
Milwaukee - C 0288,vap_white,1193
Milwaukee - C 0289,vap,1492
Milwaukee - C 0289,vap_aian,5
Milwaukee - C 0289,vap_asian,12
Milwaukee - C 0289,vap_black,40
Milwaukee - C 0289,vap_hisp,169
Milwaukee - C 0289,vap_nhpi,0
Milwaukee - C 0289,vap_other,6
Milwaukee - C 0289,vap_two,70
Milwaukee - C 0289,vap_white,1190
Milwaukee - C 0290,vap,1087
Milwaukee - C 0290,vap_aian,1
Milwaukee - C 0290,vap_asian,14
Milwaukee - C 0290,vap_black,40
Milwaukee - C 0290,vap_hisp,170
Milwaukee - C 0290,vap_nhpi,1
Milwaukee - C 0290,vap_other,1
Milwaukee - C 0290,vap_two,56
Milwaukee - C 0290,vap_white,804
Milwaukee - C 0291,vap,927
Milwaukee - C 0291,vap_aian,7
Milwaukee - C 0291,vap_asian,8
Milwaukee - C 0291,vap_black,16
Milwaukee - C 0291,vap_hisp,113
Milwaukee - C 0291,vap_nhpi,0
Milwaukee - C 0291,vap_other,0
Milwaukee - C 0291,vap_two,30
Milwaukee - C 0291,vap_white,753
Milwaukee - C 0292,vap,1176
Milwaukee - C 0292,vap_aian,9
Milwaukee - C 0292,vap_asian,52
Milwaukee - C 0292,vap_black,57
Milwaukee - C 0292,vap_hisp,181
Milwaukee - C 0292,vap_nhpi,0
Milwaukee - C 0292,vap_other,0
Milwaukee - C 0292,vap_two,70
Milwaukee - C 0292,vap_white,807
Milwaukee - C 0293,vap,1585
Milwaukee - C 0293,vap_aian,8
Milwaukee - C 0293,vap_asian,13
Milwaukee - C 0293,vap_black,37
Milwaukee - C 0293,vap_hisp,270
Milwaukee - C 0293,vap_nhpi,0
Milwaukee - C 0293,vap_other,8
Milwaukee - C 0293,vap_two,24
Milwaukee - C 0293,vap_white,1225
Milwaukee - C 0294,vap,1263
Milwaukee - C 0294,vap_aian,13
Milwaukee - C 0294,vap_asian,106
Milwaukee - C 0294,vap_black,78
Milwaukee - C 0294,vap_hisp,311
Milwaukee - C 0294,vap_nhpi,0
Milwaukee - C 0294,vap_other,6
Milwaukee - C 0294,vap_two,21
Milwaukee - C 0294,vap_white,728
Milwaukee - C 0295,vap,2455
Milwaukee - C 0295,vap_aian,18
Milwaukee - C 0295,vap_asian,310
Milwaukee - C 0295,vap_black,348
Milwaukee - C 0295,vap_hisp,691
Milwaukee - C 0295,vap_nhpi,2
Milwaukee - C 0295,vap_other,18
Milwaukee - C 0295,vap_two,58
Milwaukee - C 0295,vap_white,1010
Milwaukee - C 0296,vap,1633
Milwaukee - C 0296,vap_aian,7
Milwaukee - C 0296,vap_asian,196
Milwaukee - C 0296,vap_black,18
Milwaukee - C 0296,vap_hisp,315
Milwaukee - C 0296,vap_nhpi,0
Milwaukee - C 0296,vap_other,3
Milwaukee - C 0296,vap_two,52
Milwaukee - C 0296,vap_white,1042
Milwaukee - C 0297,vap,940
Milwaukee - C 0297,vap_aian,2
Milwaukee - C 0297,vap_asian,300
Milwaukee - C 0297,vap_black,101
Milwaukee - C 0297,vap_hisp,185
Milwaukee - C 0297,vap_nhpi,0
Milwaukee - C 0297,vap_other,3
Milwaukee - C 0297,vap_two,22
Milwaukee - C 0297,vap_white,327
Milwaukee - C 0298,vap,1091
Milwaukee - C 0298,vap_aian,1
Milwaukee - C 0298,vap_asian,77
Milwaukee - C 0298,vap_black,31
Milwaukee - C 0298,vap_hisp,192
Milwaukee - C 0298,vap_nhpi,0
Milwaukee - C 0298,vap_other,2
Milwaukee - C 0298,vap_two,45
Milwaukee - C 0298,vap_white,743
Milwaukee - C 0299,vap,1253
Milwaukee - C 0299,vap_aian,6
Milwaukee - C 0299,vap_asian,100
Milwaukee - C 0299,vap_black,37
Milwaukee - C 0299,vap_hisp,262
Milwaukee - C 0299,vap_nhpi,0
Milwaukee - C 0299,vap_other,1
Milwaukee - C 0299,vap_two,24
Milwaukee - C 0299,vap_white,823
Milwaukee - C 0300,vap,1663
Milwaukee - C 0300,vap_aian,16
Milwaukee - C 0300,vap_asian,137
Milwaukee - C 0300,vap_black,72
Milwaukee - C 0300,vap_hisp,291
Milwaukee - C 0300,vap_nhpi,0
Milwaukee - C 0300,vap_other,6
Milwaukee - C 0300,vap_two,35
Milwaukee - C 0300,vap_white,1106
Milwaukee - C 0301,vap,1109
Milwaukee - C 0301,vap_aian,6
Milwaukee - C 0301,vap_asian,68
Milwaukee - C 0301,vap_black,43
Milwaukee - C 0301,vap_hisp,181
Milwaukee - C 0301,vap_nhpi,0
Milwaukee - C 0301,vap_other,4
Milwaukee - C 0301,vap_two,35
Milwaukee - C 0301,vap_white,772
Milwaukee - C 0302,vap,1346
Milwaukee - C 0302,vap_aian,5
Milwaukee - C 0302,vap_asian,72
Milwaukee - C 0302,vap_black,57
Milwaukee - C 0302,vap_hisp,244
Milwaukee - C 0302,vap_nhpi,0
Milwaukee - C 0302,vap_other,9
Milwaukee - C 0302,vap_two,48
Milwaukee - C 0302,vap_white,911
Milwaukee - C 0303,vap,1243
Milwaukee - C 0303,vap_aian,13
Milwaukee - C 0303,vap_asian,68
Milwaukee - C 0303,vap_black,34
Milwaukee - C 0303,vap_hisp,321
Milwaukee - C 0303,vap_nhpi,0
Milwaukee - C 0303,vap_other,11
Milwaukee - C 0303,vap_two,37
Milwaukee - C 0303,vap_white,759
Milwaukee - C 0304,vap,1702
Milwaukee - C 0304,vap_aian,14
Milwaukee - C 0304,vap_asian,44
Milwaukee - C 0304,vap_black,37
Milwaukee - C 0304,vap_hisp,296
Milwaukee - C 0304,vap_nhpi,3
Milwaukee - C 0304,vap_other,0
Milwaukee - C 0304,vap_two,48
Milwaukee - C 0304,vap_white,1260
Milwaukee - C 0305,vap,843
Milwaukee - C 0305,vap_aian,4
Milwaukee - C 0305,vap_asian,34
Milwaukee - C 0305,vap_black,63
Milwaukee - C 0305,vap_hisp,610
Milwaukee - C 0305,vap_nhpi,1
Milwaukee - C 0305,vap_other,2
Milwaukee - C 0305,vap_two,17
Milwaukee - C 0305,vap_white,112
Milwaukee - C 0306,vap,718
Milwaukee - C 0306,vap_aian,1
Milwaukee - C 0306,vap_asian,12
Milwaukee - C 0306,vap_black,111
Milwaukee - C 0306,vap_hisp,542
Milwaukee - C 0306,vap_nhpi,0
Milwaukee - C 0306,vap_other,1
Milwaukee - C 0306,vap_two,8
Milwaukee - C 0306,vap_white,43
Milwaukee - C 0307,vap,604
Milwaukee - C 0307,vap_aian,3
Milwaukee - C 0307,vap_asian,21
Milwaukee - C 0307,vap_black,9
Milwaukee - C 0307,vap_hisp,456
Milwaukee - C 0307,vap_nhpi,0
Milwaukee - C 0307,vap_other,5
Milwaukee - C 0307,vap_two,8
Milwaukee - C 0307,vap_white,102
Milwaukee - C 0308,vap,817
Milwaukee - C 0308,vap_aian,11
Milwaukee - C 0308,vap_asian,52
Milwaukee - C 0308,vap_black,43
Milwaukee - C 0308,vap_hisp,597
Milwaukee - C 0308,vap_nhpi,0
Milwaukee - C 0308,vap_other,2
Milwaukee - C 0308,vap_two,10
Milwaukee - C 0308,vap_white,102
Milwaukee - C 0309,vap,1965
Milwaukee - C 0309,vap_aian,22
Milwaukee - C 0309,vap_asian,41
Milwaukee - C 0309,vap_black,152
Milwaukee - C 0309,vap_hisp,1362
Milwaukee - C 0309,vap_nhpi,2
Milwaukee - C 0309,vap_other,15
Milwaukee - C 0309,vap_two,38
Milwaukee - C 0309,vap_white,333
Milwaukee - C 0310,vap,593
Milwaukee - C 0310,vap_aian,7
Milwaukee - C 0310,vap_asian,12
Milwaukee - C 0310,vap_black,36
Milwaukee - C 0310,vap_hisp,115
Milwaukee - C 0310,vap_nhpi,0
Milwaukee - C 0310,vap_other,0
Milwaukee - C 0310,vap_two,33
Milwaukee - C 0310,vap_white,390
Milwaukee - C 0311,vap,1224
Milwaukee - C 0311,vap_aian,18
Milwaukee - C 0311,vap_asian,161
Milwaukee - C 0311,vap_black,45
Milwaukee - C 0311,vap_hisp,449
Milwaukee - C 0311,vap_nhpi,0
Milwaukee - C 0311,vap_other,5
Milwaukee - C 0311,vap_two,43
Milwaukee - C 0311,vap_white,503
Milwaukee - C 0312,vap,1023
Milwaukee - C 0312,vap_aian,6
Milwaukee - C 0312,vap_asian,181
Milwaukee - C 0312,vap_black,222
Milwaukee - C 0312,vap_hisp,281
Milwaukee - C 0312,vap_nhpi,0
Milwaukee - C 0312,vap_other,4
Milwaukee - C 0312,vap_two,20
Milwaukee - C 0312,vap_white,309
Milwaukee - C 0313,vap,890
Milwaukee - C 0313,vap_aian,5
Milwaukee - C 0313,vap_asian,50
Milwaukee - C 0313,vap_black,32
Milwaukee - C 0313,vap_hisp,144
Milwaukee - C 0313,vap_nhpi,0
Milwaukee - C 0313,vap_other,6
Milwaukee - C 0313,vap_two,32
Milwaukee - C 0313,vap_white,621
Milwaukee - C 0314,vap,796
Milwaukee - C 0314,vap_aian,5
Milwaukee - C 0314,vap_asian,44
Milwaukee - C 0314,vap_black,5
Milwaukee - C 0314,vap_hisp,162
Milwaukee - C 0314,vap_nhpi,0
Milwaukee - C 0314,vap_other,0
Milwaukee - C 0314,vap_two,26
Milwaukee - C 0314,vap_white,554
Milwaukee - C 0315,vap,2098
Milwaukee - C 0315,vap_aian,10
Milwaukee - C 0315,vap_asian,124
Milwaukee - C 0315,vap_black,1418
Milwaukee - C 0315,vap_hisp,94
Milwaukee - C 0315,vap_nhpi,1
Milwaukee - C 0315,vap_other,7
Milwaukee - C 0315,vap_two,65
Milwaukee - C 0315,vap_white,379
Milwaukee - C 0318,vap,558
Milwaukee - C 0318,vap_aian,2
Milwaukee - C 0318,vap_asian,168
Milwaukee - C 0318,vap_black,322
Milwaukee - C 0318,vap_hisp,14
Milwaukee - C 0318,vap_nhpi,0
Milwaukee - C 0318,vap_other,0
Milwaukee - C 0318,vap_two,3
Milwaukee - C 0318,vap_white,49
Milwaukee - C 0319,vap,138
Milwaukee - C 0319,vap_aian,0
Milwaukee - C 0319,vap_asian,1
Milwaukee - C 0319,vap_black,21
Milwaukee - C 0319,vap_hisp,11
Milwaukee - C 0319,vap_nhpi,0
Milwaukee - C 0319,vap_other,0
Milwaukee - C 0319,vap_two,8
Milwaukee - C 0319,vap_white,97
Milwaukee - C 0320,vap,105
Milwaukee - C 0320,vap_aian,0
Milwaukee - C 0320,vap_asian,2
Milwaukee - C 0320,vap_black,28
Milwaukee - C 0320,vap_hisp,7
Milwaukee - C 0320,vap_nhpi,0
Milwaukee - C 0320,vap_other,0
Milwaukee - C 0320,vap_two,5
Milwaukee - C 0320,vap_white,63
Milwaukee - C 0321,vap,412
Milwaukee - C 0321,vap_aian,1
Milwaukee - C 0321,vap_asian,6
Milwaukee - C 0321,vap_black,155
Milwaukee - C 0321,vap_hisp,17
Milwaukee - C 0321,vap_nhpi,0
Milwaukee - C 0321,vap_other,5
Milwaukee - C 0321,vap_two,8
Milwaukee - C 0321,vap_white,220
Milwaukee - C 0322,vap,420
Milwaukee - C 0322,vap_aian,0
Milwaukee - C 0322,vap_asian,2
Milwaukee - C 0322,vap_black,365
Milwaukee - C 0322,vap_hisp,18
Milwaukee - C 0322,vap_nhpi,0
Milwaukee - C 0322,vap_other,2
Milwaukee - C 0322,vap_two,13
Milwaukee - C 0322,vap_white,20
Milwaukee - C 0323,vap,264
Milwaukee - C 0323,vap_aian,0
Milwaukee - C 0323,vap_asian,6
Milwaukee - C 0323,vap_black,233
Milwaukee - C 0323,vap_hisp,11
Milwaukee - C 0323,vap_nhpi,0
Milwaukee - C 0323,vap_other,0
Milwaukee - C 0323,vap_two,5
Milwaukee - C 0323,vap_white,9
Milwaukee - C 0324,vap,555
Milwaukee - C 0324,vap_aian,1
Milwaukee - C 0324,vap_asian,17
Milwaukee - C 0324,vap_black,449
Milwaukee - C 0324,vap_hisp,22
Milwaukee - C 0324,vap_nhpi,0
Milwaukee - C 0324,vap_other,6
Milwaukee - C 0324,vap_two,12
Milwaukee - C 0324,vap_white,48
Milwaukee - C 0325,vap,240
Milwaukee - C 0325,vap_aian,0
Milwaukee - C 0325,vap_asian,3
Milwaukee - C 0325,vap_black,192
Milwaukee - C 0325,vap_hisp,17
Milwaukee - C 0325,vap_nhpi,0
Milwaukee - C 0325,vap_other,1
Milwaukee - C 0325,vap_two,6
Milwaukee - C 0325,vap_white,21
Milwaukee - C 0326,vap,37
Milwaukee - C 0326,vap_aian,0
Milwaukee - C 0326,vap_asian,0
Milwaukee - C 0326,vap_black,31
Milwaukee - C 0326,vap_hisp,2
Milwaukee - C 0326,vap_nhpi,0
Milwaukee - C 0326,vap_other,0
Milwaukee - C 0326,vap_two,4
Milwaukee - C 0326,vap_white,0
Milwaukee - C 0327,vap,0
Milwaukee - C 0327,vap_aian,0
Milwaukee - C 0327,vap_asian,0
Milwaukee - C 0327,vap_black,0
Milwaukee - C 0327,vap_hisp,0
Milwaukee - C 0327,vap_nhpi,0
Milwaukee - C 0327,vap_other,0
Milwaukee - C 0327,vap_two,0
Milwaukee - C 0327,vap_white,0
Milwaukee - C 0328,vap,563
Milwaukee - C 0328,vap_aian,1
Milwaukee - C 0328,vap_asian,13
Milwaukee - C 0328,vap_black,233
Milwaukee - C 0328,vap_hisp,46
Milwaukee - C 0328,vap_nhpi,0
Milwaukee - C 0328,vap_other,0
Milwaukee - C 0328,vap_two,16
Milwaukee - C 0328,vap_white,254
Milwaukee - C 0329,vap,77
Milwaukee - C 0329,vap_aian,1
Milwaukee - C 0329,vap_asian,0
Milwaukee - C 0329,vap_black,66
Milwaukee - C 0329,vap_hisp,4
Milwaukee - C 0329,vap_nhpi,0
Milwaukee - C 0329,vap_other,4
Milwaukee - C 0329,vap_two,2
Milwaukee - C 0329,vap_white,0
Milwaukee - C 0330,vap,367
Milwaukee - C 0330,vap_aian,0
Milwaukee - C 0330,vap_asian,1
Milwaukee - C 0330,vap_black,334
Milwaukee - C 0330,vap_hisp,13
Milwaukee - C 0330,vap_nhpi,0
Milwaukee - C 0330,vap_other,1
Milwaukee - C 0330,vap_two,12
Milwaukee - C 0330,vap_white,6
Milwaukee - C 0331,vap,835
Milwaukee - C 0331,vap_aian,4
Milwaukee - C 0331,vap_asian,8
Milwaukee - C 0331,vap_black,94
Milwaukee - C 0331,vap_hisp,136
Milwaukee - C 0331,vap_nhpi,0
Milwaukee - C 0331,vap_other,4
Milwaukee - C 0331,vap_two,40
Milwaukee - C 0331,vap_white,549
Milwaukee - C 0332,vap,227
Milwaukee - C 0332,vap_aian,0
Milwaukee - C 0332,vap_asian,2
Milwaukee - C 0332,vap_black,13
Milwaukee - C 0332,vap_hisp,27
Milwaukee - C 0332,vap_nhpi,0
Milwaukee - C 0332,vap_other,2
Milwaukee - C 0332,vap_two,11
Milwaukee - C 0332,vap_white,172
Milwaukee - C 0333,vap,94
Milwaukee - C 0333,vap_aian,0
Milwaukee - C 0333,vap_asian,46
Milwaukee - C 0333,vap_black,27
Milwaukee - C 0333,vap_hisp,20
Milwaukee - C 0333,vap_nhpi,0
Milwaukee - C 0333,vap_other,0
Milwaukee - C 0333,vap_two,1
Milwaukee - C 0333,vap_white,0
Milwaukee - C 0334,vap,214
Milwaukee - C 0334,vap_aian,0
Milwaukee - C 0334,vap_asian,17
Milwaukee - C 0334,vap_black,164
Milwaukee - C 0334,vap_hisp,15
Milwaukee - C 0334,vap_nhpi,0
Milwaukee - C 0334,vap_other,0
Milwaukee - C 0334,vap_two,6
Milwaukee - C 0334,vap_white,12
Milwaukee - C 0335,vap,915
Milwaukee - C 0335,vap_aian,0
Milwaukee - C 0335,vap_asian,80
Milwaukee - C 0335,vap_black,54
Milwaukee - C 0335,vap_hisp,117
Milwaukee - C 0335,vap_nhpi,0
Milwaukee - C 0335,vap_other,0
Milwaukee - C 0335,vap_two,26
Milwaukee - C 0335,vap_white,638
Milwaukee - C 0336,vap,580
Milwaukee - C 0336,vap_aian,0
Milwaukee - C 0336,vap_asian,50
Milwaukee - C 0336,vap_black,72
Milwaukee - C 0336,vap_hisp,78
Milwaukee - C 0336,vap_nhpi,0
Milwaukee - C 0336,vap_other,2
Milwaukee - C 0336,vap_two,21
Milwaukee - C 0336,vap_white,357
Milwaukee - C 0337,vap,0
Milwaukee - C 0337,vap_aian,0
Milwaukee - C 0337,vap_asian,0
Milwaukee - C 0337,vap_black,0
Milwaukee - C 0337,vap_hisp,0
Milwaukee - C 0337,vap_nhpi,0
Milwaukee - C 0337,vap_other,0
Milwaukee - C 0337,vap_two,0
Milwaukee - C 0337,vap_white,0
Milwaukee - C 0338,vap,10
Milwaukee - C 0338,vap_aian,1
Milwaukee - C 0338,vap_asian,0
Milwaukee - C 0338,vap_black,1
Milwaukee - C 0338,vap_hisp,4
Milwaukee - C 0338,vap_nhpi,0
Milwaukee - C 0338,vap_other,0
Milwaukee - C 0338,vap_two,2
Milwaukee - C 0338,vap_white,2
Milwaukee - C 0339,vap,112
Milwaukee - C 0339,vap_aian,0
Milwaukee - C 0339,vap_asian,1
Milwaukee - C 0339,vap_black,51
Milwaukee - C 0339,vap_hisp,29
Milwaukee - C 0339,vap_nhpi,0
Milwaukee - C 0339,vap_other,0
Milwaukee - C 0339,vap_two,5
Milwaukee - C 0339,vap_white,26
Milwaukee - C 0340,vap,0
Milwaukee - C 0340,vap_aian,0
Milwaukee - C 0340,vap_asian,0
Milwaukee - C 0340,vap_black,0
Milwaukee - C 0340,vap_hisp,0
Milwaukee - C 0340,vap_nhpi,0
Milwaukee - C 0340,vap_other,0
Milwaukee - C 0340,vap_two,0
Milwaukee - C 0340,vap_white,0
Milwaukee - C 0341,vap,0
Milwaukee - C 0341,vap_aian,0
Milwaukee - C 0341,vap_asian,0
Milwaukee - C 0341,vap_black,0
Milwaukee - C 0341,vap_hisp,0
Milwaukee - C 0341,vap_nhpi,0
Milwaukee - C 0341,vap_other,0
Milwaukee - C 0341,vap_two,0
Milwaukee - C 0341,vap_white,0
Milwaukee - C 0342,vap,0
Milwaukee - C 0342,vap_aian,0
Milwaukee - C 0342,vap_asian,0
Milwaukee - C 0342,vap_black,0
Milwaukee - C 0342,vap_hisp,0
Milwaukee - C 0342,vap_nhpi,0
Milwaukee - C 0342,vap_other,0
Milwaukee - C 0342,vap_two,0
Milwaukee - C 0342,vap_white,0
Milwaukee - C 0343,vap,431
Milwaukee - C 0343,vap_aian,5
Milwaukee - C 0343,vap_asian,18
Milwaukee - C 0343,vap_black,12
Milwaukee - C 0343,vap_hisp,80
Milwaukee - C 0343,vap_nhpi,0
Milwaukee - C 0343,vap_other,1
Milwaukee - C 0343,vap_two,9
Milwaukee - C 0343,vap_white,306
Milwaukee - C 0344,vap,721
Milwaukee - C 0344,vap_aian,5
Milwaukee - C 0344,vap_asian,52
Milwaukee - C 0344,vap_black,54
Milwaukee - C 0344,vap_hisp,233
Milwaukee - C 0344,vap_nhpi,0
Milwaukee - C 0344,vap_other,0
Milwaukee - C 0344,vap_two,17
Milwaukee - C 0344,vap_white,360
Milwaukee - C 0345,vap,822
Milwaukee - C 0345,vap_aian,5
Milwaukee - C 0345,vap_asian,56
Milwaukee - C 0345,vap_black,40
Milwaukee - C 0345,vap_hisp,229
Milwaukee - C 0345,vap_nhpi,0
Milwaukee - C 0345,vap_other,8
Milwaukee - C 0345,vap_two,20
Milwaukee - C 0345,vap_white,464
Milwaukee - C 0346,vap,337
Milwaukee - C 0346,vap_aian,0
Milwaukee - C 0346,vap_asian,4
Milwaukee - C 0346,vap_black,16
Milwaukee - C 0346,vap_hisp,255
Milwaukee - C 0346,vap_nhpi,0
Milwaukee - C 0346,vap_other,4
Milwaukee - C 0346,vap_two,3
Milwaukee - C 0346,vap_white,55
Milwaukee - C 0347,vap,787
Milwaukee - C 0347,vap_aian,0
Milwaukee - C 0347,vap_asian,7
Milwaukee - C 0347,vap_black,22
Milwaukee - C 0347,vap_hisp,102
Milwaukee - C 0347,vap_nhpi,0
Milwaukee - C 0347,vap_other,2
Milwaukee - C 0347,vap_two,25
Milwaukee - C 0347,vap_white,629
Milwaukee - C 0348,vap,919
Milwaukee - C 0348,vap_aian,4
Milwaukee - C 0348,vap_asian,6
Milwaukee - C 0348,vap_black,22
Milwaukee - C 0348,vap_hisp,163
Milwaukee - C 0348,vap_nhpi,0
Milwaukee - C 0348,vap_other,1
Milwaukee - C 0348,vap_two,45
Milwaukee - C 0348,vap_white,678
Milwaukee - C 0349,vap,1157
Milwaukee - C 0349,vap_aian,16
Milwaukee - C 0349,vap_asian,45
Milwaukee - C 0349,vap_black,57
Milwaukee - C 0349,vap_hisp,242
Milwaukee - C 0349,vap_nhpi,0
Milwaukee - C 0349,vap_other,1
Milwaukee - C 0349,vap_two,24
Milwaukee - C 0349,vap_white,772
Milwaukee - C 0350,vap,14
Milwaukee - C 0350,vap_aian,0
Milwaukee - C 0350,vap_asian,0
Milwaukee - C 0350,vap_black,0
Milwaukee - C 0350,vap_hisp,11
Milwaukee - C 0350,vap_nhpi,0
Milwaukee - C 0350,vap_other,0
Milwaukee - C 0350,vap_two,2
Milwaukee - C 0350,vap_white,1
Milwaukee - C 0351,vap,0
Milwaukee - C 0351,vap_aian,0
Milwaukee - C 0351,vap_asian,0
Milwaukee - C 0351,vap_black,0
Milwaukee - C 0351,vap_hisp,0
Milwaukee - C 0351,vap_nhpi,0
Milwaukee - C 0351,vap_other,0
Milwaukee - C 0351,vap_two,0
Milwaukee - C 0351,vap_white,0
Milwaukee - C 0352,vap,10
Milwaukee - C 0352,vap_aian,0
Milwaukee - C 0352,vap_asian,0
Milwaukee - C 0352,vap_black,0
Milwaukee - C 0352,vap_hisp,5
Milwaukee - C 0352,vap_nhpi,0
Milwaukee - C 0352,vap_other,0
Milwaukee - C 0352,vap_two,5
Milwaukee - C 0352,vap_white,0
Milwaukee - C 0353,vap,0
Milwaukee - C 0353,vap_aian,0
Milwaukee - C 0353,vap_asian,0
Milwaukee - C 0353,vap_black,0
Milwaukee - C 0353,vap_hisp,0
Milwaukee - C 0353,vap_nhpi,0
Milwaukee - C 0353,vap_other,0
Milwaukee - C 0353,vap_two,0
Milwaukee - C 0353,vap_white,0
Milwaukee - C 0354,vap,0
Milwaukee - C 0354,vap_aian,0
Milwaukee - C 0354,vap_asian,0
Milwaukee - C 0354,vap_black,0
Milwaukee - C 0354,vap_hisp,0
Milwaukee - C 0354,vap_nhpi,0
Milwaukee - C 0354,vap_other,0
Milwaukee - C 0354,vap_two,0
Milwaukee - C 0354,vap_white,0
Oak Creek - C 0001,vap,1447
Oak Creek - C 0001,vap_aian,13
Oak Creek - C 0001,vap_asian,84
Oak Creek - C 0001,vap_black,54
Oak Creek - C 0001,vap_hisp,108
Oak Creek - C 0001,vap_nhpi,1
Oak Creek - C 0001,vap_other,1
Oak Creek - C 0001,vap_two,45
Oak Creek - C 0001,vap_white,1141
Oak Creek - C 0002,vap,1598
Oak Creek - C 0002,vap_aian,4
Oak Creek - C 0002,vap_asian,56
Oak Creek - C 0002,vap_black,37
Oak Creek - C 0002,vap_hisp,106
Oak Creek - C 0002,vap_nhpi,0
Oak Creek - C 0002,vap_other,3
Oak Creek - C 0002,vap_two,32
Oak Creek - C 0002,vap_white,1360
Oak Creek - C 0003,vap,1663
Oak Creek - C 0003,vap_aian,6
Oak Creek - C 0003,vap_asian,91
Oak Creek - C 0003,vap_black,30
Oak Creek - C 0003,vap_hisp,100
Oak Creek - C 0003,vap_nhpi,0
Oak Creek - C 0003,vap_other,1
Oak Creek - C 0003,vap_two,42
Oak Creek - C 0003,vap_white,1393
Oak Creek - C 0004,vap,1660
Oak Creek - C 0004,vap_aian,12
Oak Creek - C 0004,vap_asian,131
Oak Creek - C 0004,vap_black,61
Oak Creek - C 0004,vap_hisp,117
Oak Creek - C 0004,vap_nhpi,0
Oak Creek - C 0004,vap_other,3
Oak Creek - C 0004,vap_two,42
Oak Creek - C 0004,vap_white,1294
Oak Creek - C 0005,vap,1590
Oak Creek - C 0005,vap_aian,18
Oak Creek - C 0005,vap_asian,81
Oak Creek - C 0005,vap_black,63
Oak Creek - C 0005,vap_hisp,233
Oak Creek - C 0005,vap_nhpi,0
Oak Creek - C 0005,vap_other,3
Oak Creek - C 0005,vap_two,35
Oak Creek - C 0005,vap_white,1157
Oak Creek - C 0006,vap,1634
Oak Creek - C 0006,vap_aian,5
Oak Creek - C 0006,vap_asian,115
Oak Creek - C 0006,vap_black,114
Oak Creek - C 0006,vap_hisp,163
Oak Creek - C 0006,vap_nhpi,0
Oak Creek - C 0006,vap_other,8
Oak Creek - C 0006,vap_two,41
Oak Creek - C 0006,vap_white,1188
Oak Creek - C 0007,vap,1523
Oak Creek - C 0007,vap_aian,9
Oak Creek - C 0007,vap_asian,117
Oak Creek - C 0007,vap_black,56
Oak Creek - C 0007,vap_hisp,161
Oak Creek - C 0007,vap_nhpi,0
Oak Creek - C 0007,vap_other,3
Oak Creek - C 0007,vap_two,33
Oak Creek - C 0007,vap_white,1144
Oak Creek - C 0008,vap,1489
Oak Creek - C 0008,vap_aian,5
Oak Creek - C 0008,vap_asian,61
Oak Creek - C 0008,vap_black,6
Oak Creek - C 0008,vap_hisp,83
Oak Creek - C 0008,vap_nhpi,0
Oak Creek - C 0008,vap_other,5
Oak Creek - C 0008,vap_two,32
Oak Creek - C 0008,vap_white,1297
Oak Creek - C 0009,vap,1545
Oak Creek - C 0009,vap_aian,2
Oak Creek - C 0009,vap_asian,139
Oak Creek - C 0009,vap_black,46
Oak Creek - C 0009,vap_hisp,121
Oak Creek - C 0009,vap_nhpi,0
Oak Creek - C 0009,vap_other,5
