ward_2011,group,count_2010,est_2012,est_2014,est_2016,est_2018,count_2020
Milwaukee - C 137,vap_other,8,17.8,27.6,37.4,47.2,57
Milwaukee - C 137,vap_two,22,23.6,25.2,26.8,28.4,30
Milwaukee - C 137,vap_white,945,965.6,986.2,1006.8,1027.4,1048
Milwaukee - C 138,vap,2854,2825.2,2796.4,2767.6,2738.8,2710
Milwaukee - C 138,vap_aian,18,15.8,13.6,11.4,9.2,7
Milwaukee - C 138,vap_asian,33,32.2,31.4,30.6,29.8,29
Milwaukee - C 138,vap_black,290,276,262,248,234,220
Milwaukee - C 138,vap_hisp,256,252.2,248.4,244.6,240.8,237
Milwaukee - C 138,vap_nhpi,1,1,1,1,1,1
Milwaukee - C 138,vap_other,6,8.4,10.8,13.2,15.600000000000001,18
Milwaukee - C 138,vap_two,80,89.2,98.4,107.6,116.80000000000001,126
Milwaukee - C 138,vap_white,2170,2150.4,2130.8,2111.2,2091.6,2072
Milwaukee - C 139,vap,2139,2107.4,2075.8,2044.2,2012.6,1981
Milwaukee - C 139,vap_aian,11,10.8,10.6,10.4,10.2,10
Milwaukee - C 139,vap_asian,15,16.2,17.4,18.6,19.8,21
Milwaukee - C 139,vap_black,798,754.6,711.2,667.8,624.4,581
Milwaukee - C 139,vap_hisp,402,391.8,381.6,371.4,361.2,351
Milwaukee - C 139,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 139,vap_other,2,4,6,8,10,12
Milwaukee - C 139,vap_two,58,64.2,70.4,76.6,82.8,89
Milwaukee - C 139,vap_white,853,865.6,878.2,890.8,903.4,916
Milwaukee - C 14,vap,1651,1639,1627,1615,1603,1591
Milwaukee - C 14,vap_aian,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 14,vap_asian,15,15.4,15.8,16.2,16.6,17
Milwaukee - C 14,vap_black,1200,1221,1242,1263,1284,1305
Milwaukee - C 14,vap_hisp,44,46.2,48.4,50.6,52.8,55
Milwaukee - C 14,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 14,vap_other,0,0,0,0,0,0
Milwaukee - C 14,vap_two,32,34,36,38,40,42
Milwaukee - C 14,vap_white,358,320.6,283.2,245.8,208.4,171
Milwaukee - C 140,vap,719,712.8,706.6,700.4,694.2,688
Milwaukee - C 140,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 140,vap_asian,1,1,1,1,1,1
Milwaukee - C 140,vap_black,528,512.6,497.2,481.8,466.4,451
Milwaukee - C 140,vap_hisp,98,99.2,100.4,101.6,102.8,104
Milwaukee - C 140,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 140,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 140,vap_two,18,18.2,18.4,18.6,18.8,19
Milwaukee - C 140,vap_white,70,77.8,85.6,93.4,101.2,109
Milwaukee - C 141,vap,962,958,954,950,946,942
Milwaukee - C 141,vap_aian,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 141,vap_asian,2,2.6,3.2,3.8,4.4,5
Milwaukee - C 141,vap_black,833,816.6,800.2,783.8,767.4,751
Milwaukee - C 141,vap_hisp,32,34.2,36.4,38.6,40.8,43
Milwaukee - C 141,vap_nhpi,1,1,1,1,1,1
Milwaukee - C 141,vap_other,1,1.8,2.6,3.4,4.2,5
Milwaukee - C 141,vap_two,22,24.8,27.6,30.4,33.2,36
Milwaukee - C 141,vap_white,68,74.6,81.2,87.8,94.4,101
Milwaukee - C 142,vap,974,979.4,984.8,990.2,995.6,1001
Milwaukee - C 142,vap_aian,8,7.4,6.8,6.2,5.6,5
Milwaukee - C 142,vap_asian,9,7.2,5.4,3.6000000000000005,1.7999999999999998,0
Milwaukee - C 142,vap_black,873,858.2,843.4,828.6,813.8,799
Milwaukee - C 142,vap_hisp,31,34.2,37.4,40.6,43.8,47
Milwaukee - C 142,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 142,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 142,vap_two,19,26,33,40,47,54
Milwaukee - C 142,vap_white,34,45.6,57.2,68.8,80.4,92
Milwaukee - C 143,vap,1063,1019.2,975.4,931.6,887.8,844
Milwaukee - C 143,vap_aian,3,3.2,3.4,3.6,3.8,4
Milwaukee - C 143,vap_asian,13,11.2,9.4,7.6000000000000005,5.8,4
Milwaukee - C 143,vap_black,984,933.6,883.2,832.8,782.4,732
Milwaukee - C 143,vap_hisp,25,24.8,24.6,24.4,24.2,24
Milwaukee - C 143,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 143,vap_other,1,3.2,5.4,7.6,9.8,12
Milwaukee - C 143,vap_two,20,23.2,26.4,29.6,32.8,36
Milwaukee - C 143,vap_white,17,20,23,26,29,32
Milwaukee - C 144,vap,707,695,683,671,659,647
Milwaukee - C 144,vap_aian,3,3,3,3,3,3
Milwaukee - C 144,vap_asian,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 144,vap_black,660,645.2,630.4,615.6,600.8,586
Milwaukee - C 144,vap_hisp,17,17.4,17.8,18.2,18.6,19
Milwaukee - C 144,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 144,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 144,vap_two,11,10.6,10.2,9.8,9.4,9
Milwaukee - C 144,vap_white,15,16.2,17.4,18.6,19.8,21
Milwaukee - C 145,vap,485,485.6,486.2,486.8,487.4,488
Milwaukee - C 145,vap_aian,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 145,vap_asian,7,5.8,4.6,3.4000000000000004,2.1999999999999993,1
Milwaukee - C 145,vap_black,454,446.2,438.4,430.6,422.8,415
Milwaukee - C 145,vap_hisp,7,8,9,10,11,12
Milwaukee - C 145,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 145,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 145,vap_two,4,6,8,10,12,14
Milwaukee - C 145,vap_white,11,17.6,24.200000000000003,30.8,37.400000000000006,44
Milwaukee - C 146,vap,453,435.8,418.6,401.4,384.2,367
Milwaukee - C 146,vap_aian,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 146,vap_asian,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 146,vap_black,431,411.6,392.2,372.8,353.4,334
Milwaukee - C 146,vap_hisp,8,9,10,11,12,13
Milwaukee - C 146,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 146,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 146,vap_two,9,9.6,10.2,10.8,11.4,12
Milwaukee - C 146,vap_white,2,2.8,3.6,4.4,5.2,6
Milwaukee - C 147,vap,1606,1574.6,1543.2,1511.8,1480.4,1449
Milwaukee - C 147,vap_aian,4,4,4,4,4,4
Milwaukee - C 147,vap_asian,3,3.4,3.8,4.2,4.6,5
Milwaukee - C 147,vap_black,1536,1490.4,1444.8,1399.2,1353.6,1308
Milwaukee - C 147,vap_hisp,23,23.2,23.4,23.6,23.8,24
Milwaukee - C 147,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 147,vap_other,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 147,vap_two,21,25.4,29.8,34.2,38.6,43
Milwaukee - C 147,vap_white,18,26.8,35.6,44.4,53.2,62
Milwaukee - C 148,vap,1060,1054.4,1048.8,1043.2,1037.6,1032
Milwaukee - C 148,vap_aian,2,2.2,2.4,2.6,2.8,3
Milwaukee - C 148,vap_asian,8,8,8,8,8,8
Milwaukee - C 148,vap_black,985,972.4,959.8,947.2,934.6,922
Milwaukee - C 148,vap_hisp,34,37.2,40.4,43.6,46.8,50
Milwaukee - C 148,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 148,vap_other,2,2.4,2.8,3.2,3.6,4
Milwaukee - C 148,vap_two,8,11.8,15.600000000000001,19.4,23.200000000000003,27
Milwaukee - C 148,vap_white,21,20.4,19.8,19.2,18.6,18
Milwaukee - C 149,vap,1505,1454,1403,1352,1301,1250
Milwaukee - C 149,vap_aian,5,4,3,2,1,0
Milwaukee - C 149,vap_asian,17,20.6,24.2,27.799999999999997,31.4,35
Milwaukee - C 149,vap_black,1377,1315.8,1254.6,1193.4,1132.2,1071
Milwaukee - C 149,vap_hisp,36,42.8,49.6,56.4,63.2,70
Milwaukee - C 149,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 149,vap_other,0,1,2,3,4,5
Milwaukee - C 149,vap_two,34,34,34,34,34,34
Milwaukee - C 149,vap_white,36,35.4,34.8,34.2,33.6,33
Milwaukee - C 15,vap,988,993.4,998.8,1004.2,1009.6,1015
Milwaukee - C 15,vap_aian,11,9.8,8.6,7.4,6.199999999999999,5
Milwaukee - C 15,vap_asian,37,51.6,66.2,80.8,95.4,110
Milwaukee - C 15,vap_black,284,293,302,311,320,329
Milwaukee - C 15,vap_hisp,26,38.2,50.400000000000006,62.6,74.80000000000001,87
Milwaukee - C 15,vap_nhpi,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 15,vap_other,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 15,vap_two,10,15.600000000000001,21.200000000000003,26.8,32.400000000000006,38
Milwaukee - C 15,vap_white,619,582.4,545.8,509.2,472.6,436
Milwaukee - C 150,vap,1090,1098,1106,1114,1122,1130
Milwaukee - C 150,vap_aian,5,4.4,3.8,3.2,2.5999999999999996,2
Milwaukee - C 150,vap_asian,143,163.2,183.4,203.6,223.8,244
Milwaukee - C 150,vap_black,822,812.4,802.8,793.2,783.6,774
Milwaukee - C 150,vap_hisp,40,40,40,40,40,40
Milwaukee - C 150,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 150,vap_other,0,1.8,3.6,5.3999999999999995,7.2,9
Milwaukee - C 150,vap_two,18,20.4,22.8,25.2,27.6,30
Milwaukee - C 150,vap_white,62,55.8,49.6,43.400000000000006,37.2,31
Milwaukee - C 151,vap,947,923.4,899.8,876.2,852.6,829
Milwaukee - C 151,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 151,vap_asian,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 151,vap_black,867,836.8,806.6,776.4,746.2,716
Milwaukee - C 151,vap_hisp,15,18.8,22.6,26.4,30.200000000000003,34
Milwaukee - C 151,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 151,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 151,vap_two,7,10.4,13.8,17.2,20.6,24
Milwaukee - C 151,vap_white,54,52,50,48,46,44
Milwaukee - C 152,vap,870,854.6,839.2,823.8,808.4,793
Milwaukee - C 152,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 152,vap_asian,11,13.6,16.2,18.8,21.4,24
Milwaukee - C 152,vap_black,794,766.6,739.2,711.8,684.4,657
Milwaukee - C 152,vap_hisp,35,42.8,50.6,58.4,66.2,74
Milwaukee - C 152,vap_nhpi,1,1,1,1,1,1
Milwaukee - C 152,vap_other,2,2.8,3.6,4.4,5.2,6
Milwaukee - C 152,vap_two,6,10.2,14.4,18.6,22.8,27
Milwaukee - C 152,vap_white,19,16,13,10,7,4
Milwaukee - C 153,vap,1158,1135.8,1113.6,1091.4,1069.2,1047
Milwaukee - C 153,vap_aian,6,5.4,4.8,4.2,3.5999999999999996,3
Milwaukee - C 153,vap_asian,9,7.4,5.8,4.2,2.5999999999999996,1
Milwaukee - C 153,vap_black,1022,1000,978,956,934,912
Milwaukee - C 153,vap_hisp,26,26,26,26,26,26
Milwaukee - C 153,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 153,vap_other,0,1.8,3.6,5.3999999999999995,7.2,9
Milwaukee - C 153,vap_two,12,18.4,24.8,31.2,37.6,44
Milwaukee - C 153,vap_white,83,76.8,70.6,64.4,58.2,52
Milwaukee - C 154,vap,1040,1018,996,974,952,930
Milwaukee - C 154,vap_aian,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 154,vap_asian,7,8.4,9.8,11.2,12.600000000000001,14
Milwaukee - C 154,vap_black,938,914,890,866,842,818
Milwaukee - C 154,vap_hisp,24,25.6,27.2,28.8,30.4,32
Milwaukee - C 154,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 154,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 154,vap_two,15,15.2,15.4,15.6,15.8,16
Milwaukee - C 154,vap_white,53,51.4,49.8,48.2,46.6,45
Milwaukee - C 155,vap,1046,1052.8,1059.6,1066.4,1073.2,1080
Milwaukee - C 155,vap_aian,2,2.4,2.8,3.2,3.6,4
Milwaukee - C 155,vap_asian,31,38.6,46.2,53.8,61.400000000000006,69
Milwaukee - C 155,vap_black,941,932.8,924.6,916.4,908.2,900
Milwaukee - C 155,vap_hisp,30,29.4,28.8,28.2,27.6,27
Milwaukee - C 155,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 155,vap_other,4,4.6,5.2,5.8,6.4,7
Milwaukee - C 155,vap_two,12,17,22,27,32,37
Milwaukee - C 155,vap_white,26,27.6,29.2,30.8,32.4,34
Milwaukee - C 156,vap,1192,1206.2,1220.4,1234.6,1248.8,1263
Milwaukee - C 156,vap_aian,2,2.6,3.2,3.8,4.4,5
Milwaukee - C 156,vap_asian,26,30.8,35.6,40.4,45.2,50
Milwaukee - C 156,vap_black,1049,1051,1053,1055,1057,1059
Milwaukee - C 156,vap_hisp,36,36.4,36.8,37.2,37.6,38
Milwaukee - C 156,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 156,vap_other,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 156,vap_two,22,23.8,25.6,27.4,29.2,31
Milwaukee - C 156,vap_white,54,58.8,63.6,68.4,73.2,78
Milwaukee - C 157,vap,864,846.6,829.2,811.8,794.4,777
Milwaukee - C 157,vap_aian,6,5,4,3,2,1
Milwaukee - C 157,vap_asian,31,31.6,32.2,32.8,33.4,34
Milwaukee - C 157,vap_black,593,564.8,536.6,508.4,480.2,452
Milwaukee - C 157,vap_hisp,24,28.6,33.2,37.8,42.400000000000006,47
Milwaukee - C 157,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 157,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 157,vap_two,14,16.6,19.2,21.8,24.4,27
Milwaukee - C 157,vap_white,196,199.8,203.6,207.4,211.2,215
Milwaukee - C 158,vap,744,732.4,720.8,709.2,697.6,686
Milwaukee - C 158,vap_aian,2,2.8,3.6,4.4,5.2,6
Milwaukee - C 158,vap_asian,33,28.2,23.4,18.6,13.799999999999997,9
Milwaukee - C 158,vap_black,580,573,566,559,552,545
Milwaukee - C 158,vap_hisp,27,27.8,28.6,29.4,30.2,31
Milwaukee - C 158,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 158,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 158,vap_two,23,21.6,20.2,18.8,17.4,16
Milwaukee - C 158,vap_white,79,78,77,76,75,74
Milwaukee - C 159,vap,717,721.2,725.4,729.6,733.8,738
Milwaukee - C 159,vap_aian,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 159,vap_asian,11,13.6,16.2,18.8,21.4,24
Milwaukee - C 159,vap_black,586,581.6,577.2,572.8,568.4,564
Milwaukee - C 159,vap_hisp,23,24.4,25.8,27.2,28.6,30
Milwaukee - C 159,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 159,vap_other,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 159,vap_two,13,15,17,19,21,23
Milwaukee - C 159,vap_white,79,81.8,84.6,87.4,90.2,93
Milwaukee - C 16,vap,2313,2297.2,2281.4,2265.6,2249.8,2234
Milwaukee - C 16,vap_aian,13,11,9,7,5,3
Milwaukee - C 16,vap_asian,90,104.8,119.6,134.4,149.2,164
Milwaukee - C 16,vap_black,1505,1505.2,1505.4,1505.6,1505.8,1506
Milwaukee - C 16,vap_hisp,69,75.8,82.6,89.4,96.2,103
Milwaukee - C 16,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 16,vap_other,5,5.4,5.8,6.2,6.6,7
Milwaukee - C 16,vap_two,49,51.8,54.6,57.4,60.2,63
Milwaukee - C 16,vap_white,582,543.2,504.4,465.6,426.79999999999995,388
Milwaukee - C 160,vap,962,958.4,954.8,951.2,947.6,944
Milwaukee - C 160,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 160,vap_asian,18,17.6,17.2,16.8,16.4,16
Milwaukee - C 160,vap_black,832,829,826,823,820,817
Milwaukee - C 160,vap_hisp,19,22,25,28,31,34
Milwaukee - C 160,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 160,vap_other,2,2.6,3.2,3.8,4.4,5
Milwaukee - C 160,vap_two,14,14.4,14.8,15.2,15.6,16
Milwaukee - C 160,vap_white,76,72,68,64,60,56
Milwaukee - C 161,vap,347,338.6,330.2,321.8,313.4,305
Milwaukee - C 161,vap_aian,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 161,vap_asian,0,1,2,3,4,5
Milwaukee - C 161,vap_black,302,290.8,279.6,268.4,257.2,246
Milwaukee - C 161,vap_hisp,11,11.8,12.6,13.4,14.2,15
Milwaukee - C 161,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 161,vap_other,0,0,0,0,0,0
Milwaukee - C 161,vap_two,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 161,vap_white,31,32,33,34,35,36
Milwaukee - C 162,vap,695,692.6,690.2,687.8,685.4,683
Milwaukee - C 162,vap_aian,0,0,0,0,0,0
Milwaukee - C 162,vap_asian,1,5,9,13,17,21
Milwaukee - C 162,vap_black,566,555.8,545.6,535.4,525.2,515
Milwaukee - C 162,vap_hisp,37,38.2,39.4,40.6,41.8,43
Milwaukee - C 162,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 162,vap_other,1,1,1,1,1,1
Milwaukee - C 162,vap_two,12,14,16,18,20,22
Milwaukee - C 162,vap_white,76,77,78,79,80,81
Milwaukee - C 163,vap,1205,1169.6,1134.2,1098.8,1063.4,1028
Milwaukee - C 163,vap_aian,4,3.8,3.6,3.4,3.2,3
Milwaukee - C 163,vap_asian,35,32.8,30.6,28.4,26.2,24
Milwaukee - C 163,vap_black,908,884.8,861.6,838.4,815.2,792
Milwaukee - C 163,vap_hisp,43,45.4,47.8,50.2,52.6,55
Milwaukee - C 163,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 163,vap_other,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 163,vap_two,18,19.6,21.2,22.8,24.4,26
Milwaukee - C 163,vap_white,196,181,166,151,136,121
Milwaukee - C 164,vap,1292,1294.2,1296.4,1298.6,1300.8,1303
Milwaukee - C 164,vap_aian,3,3,3,3,3,3
Milwaukee - C 164,vap_asian,35,33.8,32.6,31.4,30.2,29
Milwaukee - C 164,vap_black,702,715.6,729.2,742.8,756.4,770
Milwaukee - C 164,vap_hisp,63,67.6,72.2,76.8,81.4,86
Milwaukee - C 164,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 164,vap_other,1,2.8,4.6,6.3999999999999995,8.2,10
Milwaukee - C 164,vap_two,33,33.8,34.6,35.4,36.2,37
Milwaukee - C 164,vap_white,455,437.6,420.2,402.8,385.4,368
Milwaukee - C 165,vap,1296,1287.8,1279.6,1271.4,1263.2,1255
Milwaukee - C 165,vap_aian,10,9.2,8.4,7.6,6.8,6
Milwaukee - C 165,vap_asian,36,43.8,51.6,59.4,67.2,75
Milwaukee - C 165,vap_black,577,578,579,580,581,582
Milwaukee - C 165,vap_hisp,80,84.2,88.4,92.6,96.8,101
Milwaukee - C 165,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 165,vap_other,2,2.6,3.2,3.8,4.4,5
Milwaukee - C 165,vap_two,29,34.8,40.6,46.4,52.2,58
Milwaukee - C 165,vap_white,562,535.2,508.4,481.6,454.8,428
Milwaukee - C 166,vap,501,500.2,499.4,498.6,497.8,497
Milwaukee - C 166,vap_aian,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 166,vap_asian,11,11,11,11,11,11
Milwaukee - C 166,vap_black,212,208.2,204.4,200.6,196.8,193
Milwaukee - C 166,vap_hisp,31,32.8,34.6,36.4,38.2,40
Milwaukee - C 166,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 166,vap_other,0,0,0,0,0,0
Milwaukee - C 166,vap_two,8,9.4,10.8,12.2,13.600000000000001,15
Milwaukee - C 166,vap_white,236,236.2,236.4,236.6,236.8,237
Milwaukee - C 167,vap,1042,1043.8,1045.6,1047.4,1049.2,1051
Milwaukee - C 167,vap_aian,7,6.6,6.2,5.8,5.4,5
Milwaukee - C 167,vap_asian,12,14.2,16.4,18.6,20.8,23
Milwaukee - C 167,vap_black,225,225.4,225.8,226.2,226.6,227
Milwaukee - C 167,vap_hisp,50,52,54,56,58,60
Milwaukee - C 167,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 167,vap_other,5,4,3,2,1,0
Milwaukee - C 167,vap_two,22,25.6,29.2,32.8,36.4,40
Milwaukee - C 167,vap_white,721,716,711,706,701,696
Milwaukee - C 168,vap,1848,1846.6,1845.2,1843.8,1842.4,1841
Milwaukee - C 168,vap_aian,11,10,9,8,7,6
Milwaukee - C 168,vap_asian,40,39.4,38.8,38.2,37.6,37
Milwaukee - C 168,vap_black,225,224,223,222,221,220
Milwaukee - C 168,vap_hisp,85,92.6,100.2,107.8,115.4,123
Milwaukee - C 168,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 168,vap_other,0,1.6,3.2,4.8,6.4,8
Milwaukee - C 168,vap_two,30,34.4,38.8,43.2,47.6,52
Milwaukee - C 168,vap_white,1457,1444.6,1432.2,1419.8,1407.4,1395
Milwaukee - C 169,vap,1025,1031.6,1038.2,1044.8,1051.4,1058
Milwaukee - C 169,vap_aian,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 169,vap_asian,129,132,135,138,141,144
Milwaukee - C 169,vap_black,746,743.6,741.2,738.8,736.4,734
Milwaukee - C 169,vap_hisp,52,58.8,65.6,72.4,79.2,86
Milwaukee - C 169,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 169,vap_other,0,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7
Milwaukee - C 169,vap_two,20,22.2,24.4,26.6,28.8,31
Milwaukee - C 169,vap_white,75,70.8,66.6,62.4,58.2,54
Milwaukee - C 17,vap,909,912.8,916.6,920.4,924.2,928
Milwaukee - C 17,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 17,vap_asian,44,43.4,42.8,42.2,41.6,41
Milwaukee - C 17,vap_black,435,444,453,462,471,480
Milwaukee - C 17,vap_hisp,37,41.6,46.2,50.8,55.400000000000006,60
Milwaukee - C 17,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 17,vap_other,2,3,4,5,6,7
Milwaukee - C 17,vap_two,24,35.2,46.400000000000006,57.6,68.80000000000001,80
Milwaukee - C 17,vap_white,365,343.8,322.6,301.4,280.2,259
Milwaukee - C 170,vap,898,902.8,907.6,912.4,917.2,922
Milwaukee - C 170,vap_aian,0,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6
Milwaukee - C 170,vap_asian,361,364,367,370,373,376
Milwaukee - C 170,vap_black,440,443.8,447.6,451.4,455.2,459
Milwaukee - C 170,vap_hisp,15,18,21,24,27,30
Milwaukee - C 170,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 170,vap_other,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 170,vap_two,18,16.8,15.6,14.4,13.2,12
Milwaukee - C 170,vap_white,61,56.4,51.8,47.2,42.599999999999994,38
Milwaukee - C 171,vap,559,559,559,559,559,559
Milwaukee - C 171,vap_aian,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 171,vap_asian,349,341.2,333.4,325.6,317.8,310
Milwaukee - C 171,vap_black,155,162.4,169.8,177.2,184.6,192
Milwaukee - C 171,vap_hisp,28,29.6,31.2,32.8,34.4,36
Milwaukee - C 171,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 171,vap_other,0,0,0,0,0,0
Milwaukee - C 171,vap_two,6,6.4,6.8,7.2,7.6,8
Milwaukee - C 171,vap_white,18,16.8,15.6,14.4,13.2,12
Milwaukee - C 172,vap,940,914.6,889.2,863.8,838.4,813
Milwaukee - C 172,vap_aian,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 172,vap_asian,119,120,121,122,123,124
Milwaukee - C 172,vap_black,644,625.2,606.4,587.6,568.8,550
Milwaukee - C 172,vap_hisp,91,88,85,82,79,76
Milwaukee - C 172,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 172,vap_other,1,1,1,1,1,1
Milwaukee - C 172,vap_two,24,26,28,30,32,34
Milwaukee - C 172,vap_white,58,51.6,45.2,38.8,32.4,26
Milwaukee - C 173,vap,1082,1052.2,1022.4,992.6,962.8,933
Milwaukee - C 173,vap_aian,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 173,vap_asian,64,67,70,73,76,79
Milwaukee - C 173,vap_black,900,859.8,819.6,779.4,739.2,699
Milwaukee - C 173,vap_hisp,63,70.4,77.8,85.2,92.6,100
Milwaukee - C 173,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 173,vap_other,2,3,4,5,6,7
Milwaukee - C 173,vap_two,17,19.4,21.8,24.2,26.6,29
Milwaukee - C 173,vap_white,35,31.2,27.4,23.6,19.799999999999997,16
Milwaukee - C 174,vap,1486,1457.4,1428.8,1400.2,1371.6,1343
Milwaukee - C 174,vap_aian,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 174,vap_asian,81,86,91,96,101,106
Milwaukee - C 174,vap_black,1296,1256.8,1217.6,1178.4,1139.2,1100
Milwaukee - C 174,vap_hisp,29,35,41,47,53,59
Milwaukee - C 174,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 174,vap_other,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 174,vap_two,24,26,28,30,32,34
Milwaukee - C 174,vap_white,55,51,47,43,39,35
Milwaukee - C 175,vap,726,765.8,805.6,845.4,885.2,925
Milwaukee - C 175,vap_aian,2,2,2,2,2,2
Milwaukee - C 175,vap_asian,11,10.8,10.6,10.4,10.2,10
Milwaukee - C 175,vap_black,472,496.6,521.2,545.8,570.4,595
Milwaukee - C 175,vap_hisp,18,27.8,37.6,47.4,57.2,67
Milwaukee - C 175,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 175,vap_other,1,3.2,5.4,7.6,9.8,12
Milwaukee - C 175,vap_two,6,11.8,17.6,23.4,29.200000000000003,35
Milwaukee - C 175,vap_white,216,213.6,211.2,208.8,206.4,204
Milwaukee - C 176,vap,1187,1202,1217,1232,1247,1262
Milwaukee - C 176,vap_aian,5,5,5,5,5,5
Milwaukee - C 176,vap_asian,6,8,10,12,14,16
Milwaukee - C 176,vap_black,993,1000.4,1007.8,1015.2,1022.6,1030
Milwaukee - C 176,vap_hisp,61,60.2,59.4,58.6,57.8,57
Milwaukee - C 176,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 176,vap_other,1,1.6,2.2,2.8,3.4000000000000004,4
Milwaukee - C 176,vap_two,10,16.8,23.6,30.4,37.2,44
Milwaukee - C 176,vap_white,111,110,109,108,107,106
Milwaukee - C 177,vap,2364,2482.8,2601.6,2720.4,2839.2,2958
Milwaukee - C 177,vap_aian,9,8.4,7.8,7.2,6.6,6
