ward_2002,group,count_2000,est_2002,est_2004,est_2006,est_2008,count_2010
Milwaukee - C 31,vap_white,740,657.6,575.2,492.8,410.4,328
Milwaukee - C 310,vap,1206,1195.2,1184.4,1173.6,1162.8,1152
Milwaukee - C 310,vap_aian,5,4.6,4.2,3.8,3.4,3
Milwaukee - C 310,vap_asian,82,82.6,83.2,83.8,84.4,85
Milwaukee - C 310,vap_black,914,907.2,900.4,893.6,886.8,880
Milwaukee - C 310,vap_hisp,54,51.2,48.4,45.6,42.8,40
Milwaukee - C 310,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 310,vap_other,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 310,vap_two,15,17,19,21,23,25
Milwaukee - C 310,vap_white,132,129.2,126.4,123.6,120.8,118
Milwaukee - C 311,vap,2097,2232.6,2368.2,2503.8,2639.4,2775
Milwaukee - C 311,vap_aian,16,14.4,12.8,11.2,9.6,8
Milwaukee - C 311,vap_asian,129,123.2,117.4,111.6,105.8,100
Milwaukee - C 311,vap_black,537,556.6,576.2,595.8,615.4,635
Milwaukee - C 311,vap_hisp,99,106.8,114.6,122.4,130.2,138
Milwaukee - C 311,vap_nhpi,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 311,vap_other,1,2.4000000000000004,3.8000000000000003,5.2,6.6000000000000005,8
Milwaukee - C 311,vap_two,39,36.8,34.6,32.4,30.2,28
Milwaukee - C 311,vap_white,1272,1388.8,1505.6,1622.4,1739.2,1856
Milwaukee - C 312,vap,2029,2137,2245,2353,2461,2569
Milwaukee - C 312,vap_aian,15,12.6,10.2,7.800000000000001,5.399999999999999,3
Milwaukee - C 312,vap_asian,110,127,144,161,178,195
Milwaukee - C 312,vap_black,125,123.4,121.8,120.2,118.6,117
Milwaukee - C 312,vap_hisp,75,86.6,98.2,109.8,121.4,133
Milwaukee - C 312,vap_nhpi,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 312,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 312,vap_two,47,41.4,35.8,30.2,24.599999999999998,19
Milwaukee - C 312,vap_white,1649,1739.2,1829.4,1919.6,2009.8,2100
Milwaukee - C 313,vap,1133,1121,1109,1097,1085,1073
Milwaukee - C 313,vap_aian,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 313,vap_asian,52,52.4,52.8,53.2,53.6,54
Milwaukee - C 313,vap_black,924,906,888,870,852,834
Milwaukee - C 313,vap_hisp,46,43.2,40.4,37.6,34.8,32
Milwaukee - C 313,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 313,vap_other,0,0,0,0,0,0
Milwaukee - C 313,vap_two,17,17.6,18.2,18.8,19.4,20
Milwaukee - C 313,vap_white,94,101.4,108.8,116.2,123.6,131
Milwaukee - C 314,vap,823,861.4,899.8,938.2,976.6,1015
Milwaukee - C 314,vap_aian,0,0,0,0,0,0
Milwaukee - C 314,vap_asian,30,32.8,35.6,38.4,41.2,44
Milwaukee - C 314,vap_black,736,767.6,799.2,830.8,862.4,894
Milwaukee - C 314,vap_hisp,19,19.8,20.6,21.4,22.2,23
Milwaukee - C 314,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 314,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 314,vap_two,9,9.4,9.8,10.2,10.6,11
Milwaukee - C 314,vap_white,28,30.8,33.6,36.4,39.2,42
Milwaukee - C 32,vap,1237,1248.6,1260.2,1271.8,1283.4,1295
Milwaukee - C 32,vap_aian,6,5.6,5.2,4.8,4.4,4
Milwaukee - C 32,vap_asian,7,9,11,13,15,17
Milwaukee - C 32,vap_black,856,893.8,931.6,969.4,1007.2,1045
Milwaukee - C 32,vap_hisp,16,19,22,25,28,31
Milwaukee - C 32,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 32,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 32,vap_two,17,18,19,20,21,22
Milwaukee - C 32,vap_white,335,302.8,270.6,238.4,206.2,174
Milwaukee - C 33,vap,1403,1399.8,1396.6,1393.4,1390.2,1387
Milwaukee - C 33,vap_aian,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 33,vap_asian,17,20.2,23.4,26.6,29.8,33
Milwaukee - C 33,vap_black,898,931,964,997,1030,1063
Milwaukee - C 33,vap_hisp,42,46.4,50.8,55.2,59.6,64
Milwaukee - C 33,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 33,vap_other,4,4,4,4,4,4
Milwaukee - C 33,vap_two,18,21,24,27,30,33
Milwaukee - C 33,vap_white,424,377,330,283,236,189
Milwaukee - C 34,vap,905,899.8,894.6,889.4,884.2,879
Milwaukee - C 34,vap_aian,8,7,6,5,4,3
Milwaukee - C 34,vap_asian,23,27.4,31.8,36.2,40.6,45
Milwaukee - C 34,vap_black,414,451.6,489.2,526.8,564.4,602
Milwaukee - C 34,vap_hisp,29,30.6,32.2,33.8,35.4,37
Milwaukee - C 34,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 34,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 34,vap_two,9,9,9,9,9,9
Milwaukee - C 34,vap_white,421,373.2,325.4,277.6,229.79999999999998,182
Milwaukee - C 35,vap,1118,1100.6,1083.2,1065.8,1048.4,1031
Milwaukee - C 35,vap_aian,7,6.2,5.4,4.6,3.8,3
Milwaukee - C 35,vap_asian,27,26,25,24,23,22
Milwaukee - C 35,vap_black,800,806.4,812.8,819.2,825.6,832
Milwaukee - C 35,vap_hisp,18,18,18,18,18,18
Milwaukee - C 35,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 35,vap_other,3,3,3,3,3,3
Milwaukee - C 35,vap_two,11,12.2,13.4,14.6,15.8,17
Milwaukee - C 35,vap_white,252,228.8,205.6,182.4,159.2,136
Milwaukee - C 36,vap,1943,1936.8,1930.6,1924.4,1918.2,1912
Milwaukee - C 36,vap_aian,13,11.2,9.4,7.6000000000000005,5.8,4
Milwaukee - C 36,vap_asian,38,36.4,34.8,33.2,31.6,30
Milwaukee - C 36,vap_black,895,972.6,1050.2,1127.8,1205.4,1283
Milwaukee - C 36,vap_hisp,59,60.8,62.6,64.4,66.2,68
Milwaukee - C 36,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 36,vap_other,2,2.4,2.8,3.2,3.6,4
Milwaukee - C 36,vap_two,28,27.6,27.2,26.8,26.4,26
Milwaukee - C 36,vap_white,908,825.6,743.2,660.8,578.4,496
Milwaukee - C 37,vap,2440,2428.4,2416.8,2405.2,2393.6,2382
Milwaukee - C 37,vap_aian,10,9.8,9.6,9.4,9.2,9
Milwaukee - C 37,vap_asian,8,10.8,13.600000000000001,16.4,19.200000000000003,22
Milwaukee - C 37,vap_black,267,330.4,393.8,457.2,520.6,584
Milwaukee - C 37,vap_hisp,62,66.8,71.6,76.4,81.2,86
Milwaukee - C 37,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 37,vap_other,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 37,vap_two,24,27.2,30.4,33.6,36.8,40
Milwaukee - C 37,vap_white,2068,1981.8,1895.6,1809.4,1723.2,1637
Milwaukee - C 38,vap,1423,1424.6,1426.2,1427.8,1429.4,1431
Milwaukee - C 38,vap_aian,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 38,vap_asian,27,26.4,25.8,25.2,24.6,24
Milwaukee - C 38,vap_black,26,26.6,27.2,27.8,28.4,29
Milwaukee - C 38,vap_hisp,33,38.6,44.2,49.8,55.400000000000006,61
Milwaukee - C 38,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 38,vap_other,1,1,1,1,1,1
Milwaukee - C 38,vap_two,11,11.4,11.8,12.2,12.6,13
Milwaukee - C 38,vap_white,1319,1315.4,1311.8,1308.2,1304.6,1301
Milwaukee - C 39,vap,1913,2083,2253,2423,2593,2763
Milwaukee - C 39,vap_aian,6,6.4,6.8,7.2,7.6,8
Milwaukee - C 39,vap_asian,54,54.6,55.2,55.8,56.4,57
Milwaukee - C 39,vap_black,68,74.2,80.4,86.6,92.8,99
Milwaukee - C 39,vap_hisp,42,52.8,63.6,74.4,85.2,96
Milwaukee - C 39,vap_nhpi,1,1,1,1,1,1
Milwaukee - C 39,vap_other,2,6,10,14,18,22
Milwaukee - C 39,vap_two,22,26.2,30.4,34.6,38.8,43
Milwaukee - C 39,vap_white,1718,1861.8,2005.6,2149.4,2293.2,2437
Milwaukee - C 4,vap,743,740.8,738.6,736.4,734.2,732
Milwaukee - C 4,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 4,vap_asian,6,6.4,6.8,7.2,7.6,8
Milwaukee - C 4,vap_black,576,588.6,601.2,613.8,626.4,639
Milwaukee - C 4,vap_hisp,14,14.8,15.6,16.4,17.2,18
Milwaukee - C 4,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 4,vap_other,0,0,0,0,0,0
Milwaukee - C 4,vap_two,15,13.2,11.4,9.600000000000001,7.8,6
Milwaukee - C 4,vap_white,131,117,103,89,75,61
Milwaukee - C 40,vap,2219,2242.2,2265.4,2288.6,2311.8,2335
Milwaukee - C 40,vap_aian,17,15.6,14.2,12.8,11.399999999999999,10
Milwaukee - C 40,vap_asian,122,119.8,117.6,115.4,113.2,111
Milwaukee - C 40,vap_black,46,46.4,46.8,47.2,47.6,48
Milwaukee - C 40,vap_hisp,56,58,60,62,64,66
Milwaukee - C 40,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 40,vap_other,3,3,3,3,3,3
Milwaukee - C 40,vap_two,28,27.6,27.2,26.8,26.4,26
Milwaukee - C 40,vap_white,1947,1971.6,1996.2,2020.8,2045.4,2070
Milwaukee - C 41,vap,1625,1633.8,1642.6,1651.4,1660.2,1669
Milwaukee - C 41,vap_aian,7,7.6,8.2,8.8,9.4,10
Milwaukee - C 41,vap_asian,21,20.6,20.2,19.8,19.4,19
Milwaukee - C 41,vap_black,298,302.6,307.2,311.8,316.4,321
Milwaukee - C 41,vap_hisp,134,136,138,140,142,144
Milwaukee - C 41,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 41,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 41,vap_two,31,31.8,32.6,33.4,34.2,35
Milwaukee - C 41,vap_white,1130,1132,1134,1136,1138,1140
Milwaukee - C 42,vap,1953,1965,1977,1989,2001,2013
Milwaukee - C 42,vap_aian,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 42,vap_asian,43,41.8,40.6,39.4,38.2,37
Milwaukee - C 42,vap_black,36,36.8,37.6,38.4,39.2,40
Milwaukee - C 42,vap_hisp,24,24.8,25.6,26.4,27.2,28
Milwaukee - C 42,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 42,vap_other,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 42,vap_two,11,12.4,13.8,15.2,16.6,18
Milwaukee - C 42,vap_white,1834,1844.8,1855.6,1866.4,1877.2,1888
Milwaukee - C 43,vap,1494,1511.2,1528.4,1545.6,1562.8,1580
Milwaukee - C 43,vap_aian,6,5,4,3,2,1
Milwaukee - C 43,vap_asian,62,57.4,52.8,48.2,43.599999999999994,39
Milwaukee - C 43,vap_black,38,36,34,32,30,28
Milwaukee - C 43,vap_hisp,29,30.8,32.6,34.4,36.2,38
Milwaukee - C 43,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 43,vap_other,6,5.4,4.8,4.2,3.5999999999999996,3
Milwaukee - C 43,vap_two,17,18.2,19.4,20.6,21.8,23
Milwaukee - C 43,vap_white,1336,1358.4,1380.8,1403.2,1425.6,1448
Milwaukee - C 44,vap,2662,2665.2,2668.4,2671.6,2674.8,2678
Milwaukee - C 44,vap_aian,8,7.4,6.8,6.2,5.6,5
Milwaukee - C 44,vap_asian,103,94.6,86.2,77.8,69.4,61
Milwaukee - C 44,vap_black,48,48.2,48.4,48.6,48.8,49
Milwaukee - C 44,vap_hisp,56,61,66,71,76,81
Milwaukee - C 44,vap_nhpi,1,1,1,1,1,1
Milwaukee - C 44,vap_other,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 44,vap_two,30,32.4,34.8,37.2,39.6,42
Milwaukee - C 44,vap_white,2413,2418,2423,2428,2433,2438
Milwaukee - C 45,vap,1527,1506.4,1485.8,1465.2,1444.6,1424
Milwaukee - C 45,vap_aian,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 45,vap_asian,51,48,45,42,39,36
Milwaukee - C 45,vap_black,31,34,37,40,43,46
Milwaukee - C 45,vap_hisp,37,36.2,35.4,34.6,33.8,33
Milwaukee - C 45,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 45,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 45,vap_two,14,14.4,14.8,15.2,15.6,16
Milwaukee - C 45,vap_white,1389,1369.4,1349.8,1330.2,1310.6,1291
Milwaukee - C 46,vap,1646,1653.2,1660.4,1667.6,1674.8,1682
Milwaukee - C 46,vap_aian,5,4.8,4.6,4.4,4.2,4
Milwaukee - C 46,vap_asian,131,131.4,131.8,132.2,132.6,133
Milwaukee - C 46,vap_black,57,58.6,60.2,61.8,63.4,65
Milwaukee - C 46,vap_hisp,64,61,58,55,52,49
Milwaukee - C 46,vap_nhpi,3,3,3,3,3,3
Milwaukee - C 46,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 46,vap_two,32,31,30,29,28,27
Milwaukee - C 46,vap_white,1354,1363.2,1372.4,1381.6,1390.8,1400
Milwaukee - C 47,vap,1247,1287.6,1328.2,1368.8,1409.4,1450
Milwaukee - C 47,vap_aian,5,4.2,3.4,2.6,1.7999999999999998,1
Milwaukee - C 47,vap_asian,50,50.8,51.6,52.4,53.2,54
Milwaukee - C 47,vap_black,34,38.6,43.2,47.8,52.400000000000006,57
Milwaukee - C 47,vap_hisp,41,42.6,44.2,45.8,47.4,49
Milwaukee - C 47,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 47,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 47,vap_two,23,25,27,29,31,33
Milwaukee - C 47,vap_white,1093,1125,1157,1189,1221,1253
Milwaukee - C 48,vap,1348,1443.6,1539.2,1634.8,1730.4,1826
Milwaukee - C 48,vap_aian,10,9.6,9.2,8.8,8.4,8
Milwaukee - C 48,vap_asian,21,24,27,30,33,36
Milwaukee - C 48,vap_black,196,193.8,191.6,189.4,187.2,185
Milwaukee - C 48,vap_hisp,108,108.4,108.8,109.2,109.6,110
Milwaukee - C 48,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 48,vap_other,3,4.2,5.4,6.6,7.800000000000001,9
Milwaukee - C 48,vap_two,28,32.2,36.4,40.6,44.8,49
Milwaukee - C 48,vap_white,982,1071.4,1160.8,1250.2,1339.6,1429
Milwaukee - C 49,vap,1606,1604.6,1603.2,1601.8,1600.4,1599
Milwaukee - C 49,vap_aian,8,7.8,7.6,7.4,7.2,7
Milwaukee - C 49,vap_asian,54,61.2,68.4,75.6,82.8,90
Milwaukee - C 49,vap_black,81,82.4,83.8,85.2,86.6,88
Milwaukee - C 49,vap_hisp,64,65.2,66.4,67.6,68.8,70
Milwaukee - C 49,vap_nhpi,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 49,vap_other,3,3.4,3.8,4.2,4.6,5
Milwaukee - C 49,vap_two,31,30,29,28,27,26
Milwaukee - C 49,vap_white,1362,1352,1342,1332,1322,1312
Milwaukee - C 5,vap,1075,1072.6,1070.2,1067.8,1065.4,1063
Milwaukee - C 5,vap_aian,3,3.2,3.4,3.6,3.8,4
Milwaukee - C 5,vap_asian,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 5,vap_black,892,902.6,913.2,923.8,934.4,945
Milwaukee - C 5,vap_hisp,20,22.2,24.4,26.6,28.8,31
Milwaukee - C 5,vap_nhpi,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 5,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 5,vap_two,20,18.4,16.8,15.2,13.6,12
Milwaukee - C 5,vap_white,135,121.4,107.8,94.2,80.6,67
Milwaukee - C 50,vap,1338,1381.6,1425.2,1468.8,1512.4,1556
Milwaukee - C 50,vap_aian,6,5,4,3,2,1
Milwaukee - C 50,vap_asian,17,28.200000000000003,39.400000000000006,50.6,61.800000000000004,73
Milwaukee - C 50,vap_black,85,91.4,97.8,104.2,110.6,117
Milwaukee - C 50,vap_hisp,26,31,36,41,46,51
Milwaukee - C 50,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 50,vap_other,2,2,2,2,2,2
Milwaukee - C 50,vap_two,19,19,19,19,19,19
Milwaukee - C 50,vap_white,1181,1203.4,1225.8,1248.2,1270.6,1293
Milwaukee - C 51,vap,2321,2338,2355,2372,2389,2406
Milwaukee - C 51,vap_aian,11,10.4,9.8,9.2,8.6,8
Milwaukee - C 51,vap_asian,41,44.2,47.4,50.6,53.8,57
Milwaukee - C 51,vap_black,351,342,333,324,315,306
Milwaukee - C 51,vap_hisp,97,97.8,98.6,99.4,100.2,101
Milwaukee - C 51,vap_nhpi,4,4.2,4.4,4.6,4.8,5
Milwaukee - C 51,vap_other,4,4.4,4.8,5.2,5.6,6
Milwaukee - C 51,vap_two,55,52.2,49.4,46.6,43.8,41
Milwaukee - C 51,vap_white,1758,1782.8,1807.6,1832.4,1857.2,1882
Milwaukee - C 52,vap,2195,2241.6,2288.2,2334.8,2381.4,2428
Milwaukee - C 52,vap_aian,13,12.8,12.6,12.4,12.2,12
Milwaukee - C 52,vap_asian,82,85.6,89.2,92.8,96.4,100
Milwaukee - C 52,vap_black,173,177.4,181.8,186.2,190.6,195
Milwaukee - C 52,vap_hisp,62,69,76,83,90,97
Milwaukee - C 52,vap_nhpi,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 52,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 52,vap_two,37,37.4,37.8,38.2,38.6,39
Milwaukee - C 52,vap_white,1824,1856,1888,1920,1952,1984
Milwaukee - C 53,vap,1587,1679.4,1771.8,1864.2,1956.6,2049
Milwaukee - C 53,vap_aian,19,17.8,16.6,15.4,14.2,13
Milwaukee - C 53,vap_asian,15,22.4,29.8,37.2,44.6,52
Milwaukee - C 53,vap_black,138,152.6,167.2,181.8,196.4,211
Milwaukee - C 53,vap_hisp,72,76.8,81.6,86.4,91.2,96
Milwaukee - C 53,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 53,vap_other,0,1,2,3,4,5
Milwaukee - C 53,vap_two,34,34.8,35.6,36.4,37.2,38
Milwaukee - C 53,vap_white,1309,1374,1439,1504,1569,1634
Milwaukee - C 54,vap,3609,3614.6,3620.2,3625.8,3631.4,3637
Milwaukee - C 54,vap_aian,28,27.2,26.4,25.6,24.8,24
Milwaukee - C 54,vap_asian,80,91.2,102.4,113.6,124.80000000000001,136
Milwaukee - C 54,vap_black,330,324.6,319.2,313.8,308.4,303
Milwaukee - C 54,vap_hisp,135,139.4,143.8,148.2,152.6,157
Milwaukee - C 54,vap_nhpi,1,1.8,2.6,3.4,4.2,5
Milwaukee - C 54,vap_other,7,6,5,4,3,2
Milwaukee - C 54,vap_two,67,65.2,63.4,61.6,59.8,58
Milwaukee - C 54,vap_white,2961,2959.2,2957.4,2955.6,2953.8,2952
Milwaukee - C 55,vap,1462,1525,1588,1651,1714,1777
Milwaukee - C 55,vap_aian,3,3.4,3.8,4.2,4.6,5
Milwaukee - C 55,vap_asian,28,35.4,42.8,50.2,57.6,65
Milwaukee - C 55,vap_black,131,127.6,124.2,120.8,117.4,114
Milwaukee - C 55,vap_hisp,42,47.6,53.2,58.8,64.4,70
Milwaukee - C 55,vap_nhpi,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 55,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 55,vap_two,17,18.8,20.6,22.4,24.2,26
Milwaukee - C 55,vap_white,1238,1289.6,1341.2,1392.8,1444.4,1496
Milwaukee - C 56,vap,2354,2368.2,2382.4,2396.6,2410.8,2425
Milwaukee - C 56,vap_aian,5,4.8,4.6,4.4,4.2,4
Milwaukee - C 56,vap_asian,98,109.4,120.8,132.2,143.6,155
Milwaukee - C 56,vap_black,131,131.6,132.2,132.8,133.4,134
Milwaukee - C 56,vap_hisp,48,52,56,60,64,68
Milwaukee - C 56,vap_nhpi,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 56,vap_other,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 56,vap_two,20,20.4,20.8,21.2,21.6,22
Milwaukee - C 56,vap_white,2047,2045.4,2043.8,2042.2,2040.6,2039
Milwaukee - C 57,vap,1358,1378.2,1398.4,1418.6,1438.8,1459
Milwaukee - C 57,vap_aian,20,18.8,17.6,16.4,15.2,14
Milwaukee - C 57,vap_asian,15,15.4,15.8,16.2,16.6,17
Milwaukee - C 57,vap_black,39,40.8,42.6,44.4,46.2,48
Milwaukee - C 57,vap_hisp,216,214.6,213.2,211.8,210.4,209
Milwaukee - C 57,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 57,vap_other,0,0,0,0,0,0
Milwaukee - C 57,vap_two,20,19.8,19.6,19.4,19.2,19
Milwaukee - C 57,vap_white,1048,1068.8,1089.6,1110.4,1131.2,1152
Milwaukee - C 58,vap,3479,3520.6,3562.2,3603.8,3645.4,3687
Milwaukee - C 58,vap_aian,6,6.2,6.4,6.6,6.8,7
Milwaukee - C 58,vap_asian,283,297,311,325,339,353
Milwaukee - C 58,vap_black,163,152.8,142.6,132.4,122.19999999999999,112
Milwaukee - C 58,vap_hisp,83,95,107,119,131,143
Milwaukee - C 58,vap_nhpi,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 58,vap_other,5,4.6,4.2,3.8,3.4,3
Milwaukee - C 58,vap_two,58,58.6,59.2,59.8,60.4,61
Milwaukee - C 58,vap_white,2877,2903,2929,2955,2981,3007
Milwaukee - C 59,vap,1468,1641.2,1814.4,1987.6,2160.8,2334
Milwaukee - C 59,vap_aian,9,7.8,6.6,5.4,4.199999999999999,3
Milwaukee - C 59,vap_asian,46,54.2,62.400000000000006,70.6,78.80000000000001,87
Milwaukee - C 59,vap_black,162,149.6,137.2,124.80000000000001,112.4,100
Milwaukee - C 59,vap_hisp,52,57.2,62.4,67.6,72.8,78
Milwaukee - C 59,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 59,vap_other,2,2,2,2,2,2
Milwaukee - C 59,vap_two,23,25.2,27.4,29.6,31.8,34
Milwaukee - C 59,vap_white,1173,1344.4,1515.8,1687.1999999999998,1858.6,2030
Milwaukee - C 6,vap,933,927,921,915,909,903
Milwaukee - C 6,vap_aian,2,2.8,3.6,4.4,5.2,6
Milwaukee - C 6,vap_asian,11,11.2,11.4,11.6,11.8,12
Milwaukee - C 6,vap_black,699,709.2,719.4,729.6,739.8,750
Milwaukee - C 6,vap_hisp,21,23,25,27,29,31
Milwaukee - C 6,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 6,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 6,vap_two,11,9.8,8.6,7.4,6.199999999999999,5
Milwaukee - C 6,vap_white,189,170.6,152.2,133.8,115.39999999999999,97
Milwaukee - C 60,vap,2363,2407.6,2452.2,2496.8,2541.4,2586
Milwaukee - C 60,vap_aian,12,13.4,14.8,16.2,17.6,19
Milwaukee - C 60,vap_asian,160,156.4,152.8,149.2,145.6,142
Milwaukee - C 60,vap_black,503,496.6,490.2,483.8,477.4,471
Milwaukee - C 60,vap_hisp,125,135.2,145.4,155.6,165.8,176
Milwaukee - C 60,vap_nhpi,9,8,7,6,5,4
Milwaukee - C 60,vap_other,1,1.8,2.6,3.4,4.2,5
Milwaukee - C 60,vap_two,53,52.2,51.4,50.6,49.8,49
Milwaukee - C 60,vap_white,1500,1544,1588,1632,1676,1720
Milwaukee - C 61,vap,3183,3210.4,3237.8,3265.2,3292.6,3320
Milwaukee - C 61,vap_aian,21,20.4,19.8,19.2,18.6,18
Milwaukee - C 61,vap_asian,135,137.6,140.2,142.8,145.4,148
Milwaukee - C 61,vap_black,1368,1407.6,1447.2,1486.8,1526.4,1566
Milwaukee - C 61,vap_hisp,47,65.8,84.6,103.4,122.2,141
Milwaukee - C 61,vap_nhpi,11,8.8,6.6,4.4,2.1999999999999993,0
Milwaukee - C 61,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 61,vap_two,14,16,18,20,22,24
Milwaukee - C 61,vap_white,1586,1553.4,1520.8,1488.2,1455.6,1423
Milwaukee - C 62,vap,1548,1593.8,1639.6,1685.4,1731.2,1777
Milwaukee - C 62,vap_aian,0,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6
Milwaukee - C 62,vap_asian,42,49.4,56.8,64.2,71.6,79
Milwaukee - C 62,vap_black,42,47.6,53.2,58.8,64.4,70
Milwaukee - C 62,vap_hisp,42,52,62,72,82,92
Milwaukee - C 62,vap_nhpi,6,4.8,3.5999999999999996,2.4000000000000004,1.1999999999999993,0
Milwaukee - C 62,vap_other,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 62,vap_two,22,18.8,15.6,12.4,9.2,6
Milwaukee - C 62,vap_white,1392,1418.2,1444.4,1470.6,1496.8,1523
Milwaukee - C 63,vap,995,966.4,937.8,909.2,880.6,852
Milwaukee - C 63,vap_aian,15,12.8,10.6,8.4,6.199999999999999,4
Milwaukee - C 63,vap_asian,8,7.2,6.4,5.6,4.8,4
Milwaukee - C 63,vap_black,45,52,59,66,73,80
Milwaukee - C 63,vap_hisp,739,712,685,658,631,604
Milwaukee - C 63,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 63,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 63,vap_two,7,7.4,7.8,8.2,8.6,9
Milwaukee - C 63,vap_white,181,174.2,167.4,160.6,153.8,147
Milwaukee - C 64,vap,1599,1668,1737,1806,1875,1944
Milwaukee - C 64,vap_aian,39,35.8,32.6,29.4,26.2,23
Milwaukee - C 64,vap_asian,48,57.2,66.4,75.6,84.80000000000001,94
Milwaukee - C 64,vap_black,149,193,237,281,325,369
Milwaukee - C 64,vap_hisp,651,689.2,727.4,765.6,803.8,842
Milwaukee - C 64,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 64,vap_other,0,0,0,0,0,0
Milwaukee - C 64,vap_two,27,28,29,30,31,32
Milwaukee - C 64,vap_white,685,664.8,644.6,624.4,604.2,584
Milwaukee - C 65,vap,1121,1136.8,1152.6,1168.4,1184.2,1200
Milwaukee - C 65,vap_aian,5,5,5,5,5,5
Milwaukee - C 65,vap_asian,49,51.8,54.6,57.4,60.2,63
Milwaukee - C 65,vap_black,453,466,479,492,505,518
Milwaukee - C 65,vap_hisp,49,53.8,58.6,63.4,68.2,73
Milwaukee - C 65,vap_nhpi,2,2.2,2.4,2.6,2.8,3
Milwaukee - C 65,vap_other,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 65,vap_two,16,20.2,24.4,28.6,32.8,37
Milwaukee - C 65,vap_white,543,534.4,525.8,517.2,508.6,500
Milwaukee - C 66,vap,1161,1150.6,1140.2,1129.8,1119.4,1109
Milwaukee - C 66,vap_aian,3,4,5,6,7,8
Milwaukee - C 66,vap_asian,45,40.2,35.4,30.6,25.799999999999997,21
