BLOCKID|PLACEFP
550959601002121|
550959601002122|
550959601002123|
550959601002124|
550959601002125|
550959601002126|
550959601002127|
550959601002128|
550959601002129|
550959601002130|
550959601002131|
550959601002132|27500
550959601002133|
550959601002134|43725
550959601002135|43725
550959601002136|43725
550959601002137|43725
550959601002138|43725
550959601002139|43725
550959601002140|
550959601002141|
550959601002142|
550959601002143|
550959601002144|
550959601002145|
550959601003000|
550959601003001|
550959601003002|
550959601003003|
550959601003004|
550959601003005|
550959601003006|
550959601003007|
550959601003008|
550959601003009|
550959601003010|
550959601003011|
550959601003012|
550959601003013|
550959601003014|
550959601003015|
550959601003016|
550959601003017|
550959601003018|
550959601003019|
550959601003020|
550959601003021|
550959601003022|
550959601003023|
550959601003024|
550959601003025|
550959601003026|
550959601003027|
550959601003028|
550959601003029|
550959601003030|
550959601003031|
550959601003032|
550959601003033|
550959601003034|
550959601003035|
550959601003036|
550959601003037|
550959601003038|
550959601003039|
550959601003040|
550959601003041|
550959601003042|
550959601003043|
550959601003044|
550959601003045|
550959601003046|
550959601003047|
550959601003048|
550959601003049|
550959601003050|
550959601003051|
550959601003052|
550959601003053|
550959601003054|
550959601003055|
550959601003056|
550959601003057|
550959601003058|
550959601003059|
550959601003060|
550959601003061|
550959601003062|
550959601003063|
550959601003064|
550959601003065|
550959601003066|
550959601003067|
550959601003068|
550959601003069|
550959601003070|
550959601003071|
550959601003072|
550959601003073|
550959601003074|
550959601003075|
550959601003076|
550959601003077|
550959601003078|
550959601003079|
550959601003080|
550959601003081|
550959601003082|
550959601003083|
550959601003084|
550959601003085|
550959601003086|
550959601003087|
550959601003088|
550959601003089|
550959601003090|
550959601003091|
550959601003092|
550959601003093|
550959601003094|
550959601003095|
550959601003096|
550959601003097|
550959601003098|
550959601003099|
550959601003100|
550959601003101|
550959601003102|
550959601003103|
550959601003104|
550959601003105|
550959601003106|
550959601003107|
550959601003108|
550959601003109|
550959601003110|
550959601003111|
550959601003112|
550959601003113|
550959602001000|
550959602001001|
550959602001002|
550959602001003|
550959602001004|
550959602001005|
550959602001006|
550959602001007|
550959602001008|
550959602001009|
550959602001010|
550959602001011|
550959602001012|
550959602001013|
550959602001014|
550959602001015|
550959602001016|
550959602001017|
550959602001018|
550959602001019|
550959602001020|
550959602001021|
550959602001022|
550959602001023|
550959602001024|
550959602001025|
550959602001026|
550959602001027|
550959602001028|
550959602001029|
550959602001030|
550959602001031|
550959602001032|
550959602001033|
550959602001034|
550959602001035|
550959602001036|
550959602001037|
550959602001038|
550959602001039|
550959602001040|
550959602001041|
550959602001042|
550959602001043|
550959602001044|
550959602001045|
550959602001046|
550959602001047|
550959602001048|
550959602001049|46200
550959602001050|
550959602001051|
550959602001052|46200
550959602001053|
550959602001054|
550959602001055|
550959602001056|
550959602001057|46200
550959602001058|
550959602001059|
550959602001060|
550959602001061|
550959602001062|
550959602002000|
550959602002001|
550959602002002|46200
550959602002003|
550959602002004|
550959602002005|
550959602002006|
550959602002007|46200
550959602002008|46200
550959602002009|46200
550959602002010|46200
550959602002011|
550959602002012|
550959602002013|46200
550959602002014|46200
550959602002015|46200
550959602002016|46200
550959602002017|46200
550959602002018|46200
550959602002019|46200
550959602002020|46200
550959602002021|46200
550959602002022|46200
550959602002023|46200
550959602002024|46200
550959602002025|46200
550959602002026|46200
550959602002027|46200
550959602002028|46200
550959602002029|46200
550959602002030|46200
550959602002031|46200
550959602002032|46200
550959602002033|46200
550959602002034|46200
550959602002035|46200
550959602002036|46200
550959602002037|46200
550959602002038|46200
550959602002039|46200
550959602002040|46200
550959602002041|46200
550959602002042|46200
550959602002043|46200
550959602002044|46200
550959602002045|
550959602002046|
550959602002047|
550959602002048|46200
550959602002049|46200
550959602002050|46200
550959602002051|
550959602002052|
550959602002053|46200
550959602002054|46200
550959602002055|
550959602002056|
550959602002057|
550959602002058|
550959602003000|
550959602003001|
550959602003002|
550959602003003|
550959602003004|
550959602003005|
550959602003006|
550959602003007|
550959602003008|
550959602003009|
550959602003010|
550959602003011|
550959602003012|
550959602003013|
550959602003014|
550959602003015|
550959602003016|
550959602003017|
550959602003018|
550959602003019|
550959602003020|
550959602003021|
550959602003022|
550959602003023|
550959602003024|
550959602003025|
550959602003026|
550959602003027|
550959602003028|
550959602003029|
550959602003030|
550959602003031|
550959602003032|
550959602003033|
550959602003034|
550959602003035|
550959602003036|
550959602003037|
550959602003038|
550959602003039|
550959602003040|
550959602003041|
550959602003042|
550959602003043|
550959602003044|
550959602003045|
550959602003046|
550959602003047|
550959602003048|
550959602003049|
550959602003050|
550959602003051|
550959602003052|
550959602003053|
550959602003054|
550959602003055|
550959602003056|
550959602003057|
550959602003058|
550959602003059|
550959602003060|
550959602003061|
550959602003062|
550959602003063|
550959602003064|
550959602003065|
550959602003066|
550959602003067|
550959602003068|
550959602003069|
550959602003070|
550959602003071|
550959602003072|
550959602003073|
550959602003074|
550959602003075|
550959602003076|
550959602003077|
550959602003078|
550959602003079|
550959602003080|
550959602003081|
550959602003082|
550959602003083|
550959602003084|
550959602003085|
550959602003086|
550959602003087|
550959602003088|
550959602003089|
550959602003090|
550959602003091|
550959602003092|
550959602003093|
550959602003094|
550959602003095|
550959602003096|
550959602003097|
550959602003098|
550959602003099|
550959602003100|
550959602004000|
550959602004001|
550959602004002|
550959602004003|
550959602004004|
550959602004005|
550959602004006|
550959602004007|
550959602004008|
550959602004009|
550959602004010|
550959602004011|
550959602004012|
550959602004013|
550959602004014|
550959602004015|
550959602004016|
550959602004017|
550959602004018|
550959602004019|
550959602004020|
550959602004021|
550959602004022|
550959602004023|
550959602004024|
550959602004025|
550959602004026|
550959602004027|
550959602004028|
550959602004029|
550959602004030|
550959602004031|
550959602004032|
550959602004033|
550959602004034|
550959602004035|
550959602004036|
550959602004037|
550959602004038|
550959602004039|
550959602004040|
550959602004041|
550959602004042|
550959602004043|
550959602004044|
550959602004045|
550959602004046|
550959602004047|
550959602004048|
550959602004049|
550959602004050|
550959602004051|
550959602004052|
550959602004053|
550959602004054|
550959602004055|
550959602004056|
550959602004057|
550959602004058|
550959602004059|
550959602004060|
550959602004061|
550959602004062|
550959602004063|
550959602004064|
550959602004065|
550959602004066|
550959602004067|
550959602004068|
550959602004069|
550959602004070|
550959602004071|
550959602004072|
550959602004073|
550959602004074|
550959602004075|
550959602004076|
550959603011000|
550959603011001|
550959603011002|
550959603011003|
550959603011004|
550959603011005|
550959603011006|
550959603011007|
550959603011008|
550959603011009|
550959603011010|
550959603011011|
550959603011012|
550959603011013|
550959603011014|
550959603011015|
550959603011016|
550959603011017|
550959603011018|
550959603011019|
550959603011020|
550959603011021|
550959603011022|
550959603011023|
550959603011024|
550959603011025|
550959603011026|
550959603011027|
550959603011028|
550959603011029|
550959603011030|
550959603011031|
550959603011032|
550959603011033|
550959603011034|
550959603011035|
550959603011036|
550959603011037|
550959603011038|
550959603011039|
550959603011040|
550959603011041|
550959603011042|
550959603011043|
550959603011044|
550959603011045|
550959603011046|
550959603011047|
550959603011048|
550959603011049|
550959603011050|
550959603011051|
550959603011052|
550959603011053|
550959603011054|
550959603011055|
550959603011056|
550959603011057|
550959603011058|
550959603011059|
550959603011060|
550959603011061|
550959603011062|
550959603011063|
550959603011064|
550959603011065|
550959603011066|
550959603011067|
550959603011068|
550959603011069|
550959603011070|
550959603011071|
550959603011072|
550959603011073|
550959603021000|
550959603021001|
550959603021002|
550959603021003|
550959603021004|
550959603021005|46200
550959603021006|46200
550959603021007|
550959603021008|
550959603021009|
550959603021010|
550959603021011|
550959603021012|
550959603021013|
550959603021014|
550959603021015|
550959603021016|
550959603021017|
550959603021018|
550959603021019|
550959603021020|
550959603021021|
550959603021022|
550959603021023|
550959603021024|
550959603021025|
550959603021026|
550959603021027|
550959603021028|
550959603021029|
550959603021030|
550959603021031|
550959603021032|
550959603021033|
550959603021034|
550959603021035|
550959603021036|
550959603021037|
550959603021038|
550959603021039|
550959603021040|
550959603021041|
550959603022000|
550959603022001|
550959603022002|
550959603022003|52075
550959603022004|52075
550959603022005|52075
550959603022006|52075
550959603022007|52075
550959603022008|52075
550959603022009|52075
550959603022010|52075
550959603022011|52075
550959603022012|52075
550959603022013|52075
550959603022014|52075
550959603022015|
550959603022016|
550959603022017|
550959603022018|
550959603022019|
550959603022020|
550959603022021|
550959603022022|
550959603022023|52075
550959603022024|52075
550959603022025|52075
550959603022026|52075
550959603022027|52075
550959603022028|52075
550959603022029|52075
550959603022030|52075
550959603022031|52075
550959603022032|52075
550959603022033|52075
550959603022034|52075
550959603022035|
550959603022036|52075
550959603022037|52075
550959603022038|52075
550959603022039|52075
550959603022040|52075
550959603022041|52075
550959603022042|52075
550959603022043|52075
550959603022044|52075
550959603022045|52075
550959603022046|52075
550959603022047|52075
550959603022048|52075
550959603022049|52075
550959603022050|
550959603022051|
550959603022052|
550959603022053|
550959603022054|
550959603022055|
550959603022056|
550959603022057|
550959603022058|
550959603022059|
550959603022060|
550959603022061|
