block_2020,pop_2020,ward_2011,ward_2022
550791301003005,36,Hales Corners - V 7,Hales Corners - V 0007
550791301003006,12,Hales Corners - V 6,Hales Corners - V 0006
550791301003007,60,Hales Corners - V 6,Hales Corners - V 0006
550791301003008,102,Hales Corners - V 6,Hales Corners - V 0006
550791301003009,30,Hales Corners - V 6,Hales Corners - V 0006
550791301003010,47,Hales Corners - V 6,Hales Corners - V 0006
550791301003011,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003012,22,Hales Corners - V 7,Hales Corners - V 0007
550791301003013,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003014,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003015,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003016,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003017,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003018,20,Hales Corners - V 6,Hales Corners - V 0006
550791301003019,0,Hales Corners - V 7,Hales Corners - V 0007
550791301003020,69,Hales Corners - V 7,Hales Corners - V 0007
550791301003021,81,Hales Corners - V 7,Hales Corners - V 0007
550791301003022,18,Hales Corners - V 7,Hales Corners - V 0007
550791301003023,49,Hales Corners - V 7,Hales Corners - V 0007
550791301003024,66,Hales Corners - V 9,Hales Corners - V 0009
550791301003025,101,Hales Corners - V 9,Hales Corners - V 0009
550791301003026,23,Hales Corners - V 7,Hales Corners - V 0007
550791301003027,130,Hales Corners - V 9,Hales Corners - V 0009
550791301003028,303,Hales Corners - V 9,Hales Corners - V 0009
550791301003029,82,Hales Corners - V 9,Hales Corners - V 0009
550791301003030,103,Hales Corners - V 9,Hales Corners - V 0009
550791301003031,61,Hales Corners - V 9,Hales Corners - V 0009
550791302001000,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001001,26,Hales Corners - V 6,Hales Corners - V 0006
550791302001002,21,Hales Corners - V 6,Hales Corners - V 0006
550791302001003,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001004,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001005,27,Hales Corners - V 6,Hales Corners - V 0006
550791302001006,97,Hales Corners - V 5,Hales Corners - V 0005
550791302001007,36,Hales Corners - V 5,Hales Corners - V 0005
550791302001008,23,Hales Corners - V 5,Hales Corners - V 0005
550791302001009,97,Hales Corners - V 5,Hales Corners - V 0005
550791302001010,34,Hales Corners - V 5,Hales Corners - V 0005
550791302001011,47,Hales Corners - V 5,Hales Corners - V 0005
550791302001012,32,Hales Corners - V 5,Hales Corners - V 0005
550791302001013,55,Hales Corners - V 5,Hales Corners - V 0005
550791302001014,47,Hales Corners - V 5,Hales Corners - V 0005
550791302001015,22,Hales Corners - V 5,Hales Corners - V 0005
550791302001016,14,Hales Corners - V 5,Hales Corners - V 0005
550791302001017,26,Hales Corners - V 6,Hales Corners - V 0006
550791302001018,27,Hales Corners - V 6,Hales Corners - V 0006
550791302001019,61,Hales Corners - V 6,Hales Corners - V 0006
550791302001020,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001021,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001022,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001023,32,Hales Corners - V 6,Hales Corners - V 0006
550791302001024,84,Hales Corners - V 5,Hales Corners - V 0005
550791302001025,86,Hales Corners - V 5,Hales Corners - V 0005
550791302001026,33,Hales Corners - V 6,Hales Corners - V 0006
550791302001027,23,Hales Corners - V 6,Hales Corners - V 0006
550791302001028,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001029,0,Hales Corners - V 6,Hales Corners - V 0006
550791302001030,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002000,0,Hales Corners - V 8,Hales Corners - V 0006
550791302002001,0,Hales Corners - V 8,Hales Corners - V 0006
550791302002002,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002003,94,Hales Corners - V 8,Hales Corners - V 0008
550791302002004,47,Hales Corners - V 8,Hales Corners - V 0008
550791302002005,43,Hales Corners - V 8,Hales Corners - V 0008
550791302002006,45,Hales Corners - V 4,Hales Corners - V 0004
550791302002007,254,Hales Corners - V 8,Hales Corners - V 0008
550791302002008,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002009,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002010,0,Hales Corners - V 8,Hales Corners - V 0007
550791302002011,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002012,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002013,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002014,0,Hales Corners - V 8,Hales Corners - V 0008
550791302002015,51,Hales Corners - V 8,Hales Corners - V 0008
550791302002016,47,Hales Corners - V 8,Hales Corners - V 0008
550791302002017,15,Hales Corners - V 8,Hales Corners - V 0008
550791302002018,22,Hales Corners - V 8,Hales Corners - V 0008
550791302002019,53,Hales Corners - V 8,Hales Corners - V 0008
550791302002020,76,Hales Corners - V 8,Hales Corners - V 0008
550791302002021,30,Hales Corners - V 8,Hales Corners - V 0008
550791302002022,41,Hales Corners - V 8,Hales Corners - V 0008
550791302002023,45,Hales Corners - V 8,Hales Corners - V 0008
550791302003000,45,Hales Corners - V 5,Hales Corners - V 0005
550791302003001,59,Hales Corners - V 5,Hales Corners - V 0005
550791302003002,34,Hales Corners - V 4,Hales Corners - V 0004
550791302003003,37,Hales Corners - V 4,Hales Corners - V 0004
550791302003004,32,Hales Corners - V 4,Hales Corners - V 0004
550791302003005,68,Hales Corners - V 4,Hales Corners - V 0004
550791302003006,322,Hales Corners - V 4,Hales Corners - V 0004
550791302003007,49,Hales Corners - V 5,Hales Corners - V 0005
550791302003008,0,Hales Corners - V 4,Hales Corners - V 0004
550791302003009,32,Hales Corners - V 5,Hales Corners - V 0005
550791302003010,45,Hales Corners - V 5,Hales Corners - V 0005
550791302003011,0,Hales Corners - V 4,Hales Corners - V 0004
550791302003012,63,Hales Corners - V 4,Hales Corners - V 0004
550791302003013,0,Hales Corners - V 4,Hales Corners - V 0004
550791302003014,33,Hales Corners - V 4,Hales Corners - V 0004
550791302003015,60,Hales Corners - V 4,Hales Corners - V 0004
550791302003016,35,Hales Corners - V 4,Hales Corners - V 0004
550791302003017,45,Hales Corners - V 4,Hales Corners - V 0004
550791302003018,61,Hales Corners - V 4,Hales Corners - V 0004
550791302003019,22,Hales Corners - V 4,Hales Corners - V 0004
550791401001000,12,Greendale - V 10,Greendale - V 0010
550791401001001,11,Greendale - V 10,Greendale - V 0010
550791401001002,26,Greendale - V 10,Greendale - V 0010
550791401001003,104,Greendale - V 10,Greendale - V 0010
550791401001004,44,Greendale - V 10,Greendale - V 0010
550791401001005,14,Greendale - V 10,Greendale - V 0010
550791401001006,271,Greendale - V 10,Greendale - V 0010
550791401001007,61,Greendale - V 10,Greendale - V 0010
550791401001008,34,Greendale - V 10,Greendale - V 0010
550791401001009,31,Greendale - V 10,Greendale - V 0010
550791401001010,39,Greendale - V 10,Greendale - V 0010
550791401001011,97,Greendale - V 2,Greendale - V 0002
550791401001012,27,Greendale - V 2,Greendale - V 0002
550791401001013,40,Greendale - V 2,Greendale - V 0002
550791401001014,111,Greendale - V 2,Greendale - V 0002
550791401001015,86,Greendale - V 2,Greendale - V 0002
550791401001016,98,Greendale - V 2,Greendale - V 0002
550791401001017,126,Greendale - V 2,Greendale - V 0002
550791401001018,36,Greendale - V 2,Greendale - V 0002
550791401001019,61,Greendale - V 2,Greendale - V 0002
550791401001020,33,Greendale - V 2,Greendale - V 0002
550791401001021,0,Greendale - V 2,Greendale - V 0002
550791401002000,0,Greendale - V 10,Greendale - V 0010
550791401002001,214,Greendale - V 10,Greendale - V 0010
550791401002002,27,Greendale - V 10,Greendale - V 0010
550791401002003,118,Greendale - V 10,Greendale - V 0010
550791401002004,146,Greendale - V 10,Greendale - V 0010
550791401002005,68,Greendale - V 10,Greendale - V 0010
550791401002006,20,Greendale - V 10,Greendale - V 0010
550791401002007,0,Greendale - V 10,Greendale - V 0010
550791401002008,0,Greendale - V 1,Greendale - V 0001
550791401002009,229,Greendale - V 1,Greendale - V 0001
550791401002010,59,Greendale - V 1,Greendale - V 0001
550791401002011,31,Greendale - V 1,Greendale - V 0001
550791401002012,103,Greendale - V 1,Greendale - V 0001
550791401002013,17,Greendale - V 1,Greendale - V 0001
550791401002014,76,Greendale - V 1,Greendale - V 0001
550791401002015,75,Greendale - V 1,Greendale - V 0001
550791401002016,49,Greendale - V 1,Greendale - V 0001
550791401002017,143,Greendale - V 1,Greendale - V 0001
550791401002018,0,Greendale - V 1,Greendale - V 0001
550791401002019,291,Greendale - V 1,Greendale - V 0001
550791401002020,46,Greendale - V 1,Greendale - V 0001
550791401002021,46,Greendale - V 1,Greendale - V 0001
550791401002022,45,Greendale - V 1,Greendale - V 0001
550791401002023,0,Greendale - V 1,Greendale - V 0001
550791401002024,8,Greendale - V 1,Greendale - V 0001
550791401002025,24,Greendale - V 1,Greendale - V 0001
550791402011000,164,Greendale - V 9,Greendale - V 0009
550791402011001,123,Greendale - V 9,Greendale - V 0009
550791402011002,57,Greendale - V 9,Greendale - V 0009
550791402011003,110,Greendale - V 9,Greendale - V 0009
550791402011004,64,Greendale - V 9,Greendale - V 0009
550791402011005,97,Greendale - V 9,Greendale - V 0009
550791402011006,36,Greendale - V 9,Greendale - V 0009
550791402011007,38,Greendale - V 9,Greendale - V 0009
550791402011008,148,Greendale - V 9,Greendale - V 0009
550791402011009,190,Greendale - V 9,Greendale - V 0009
550791402011010,46,Greendale - V 9,Greendale - V 0009
550791402011011,404,Greendale - V 9,Greendale - V 0010
550791402011012,42,Greendale - V 9,Greendale - V 0010
550791402011013,0,Greendale - V 9,Greendale - V 0009
550791402011014,0,Greendale - V 9,Greendale - V 0009
550791402011015,0,Greendale - V 9,Greendale - V 0009
550791402011016,28,Greendale - V 4,Greendale - V 0004
550791402011017,123,Greendale - V 4,Greendale - V 0004
550791402011018,26,Greendale - V 4,Greendale - V 0004
550791402011019,195,Greendale - V 4,Greendale - V 0004
550791402011020,0,Greendale - V 4,Greendale - V 0004
550791402011021,160,Greendale - V 4,Greendale - V 0004
550791402011022,0,Greendale - V 4,Greendale - V 0004
550791402012000,123,Greendale - V 4,Greendale - V 0002
550791402012001,37,Greendale - V 4,Greendale - V 0003
550791402012002,33,Greendale - V 4,Greendale - V 0003
550791402012003,13,Greendale - V 4,Greendale - V 0002
550791402012004,75,Greendale - V 4,Greendale - V 0002
550791402012005,24,Greendale - V 4,Greendale - V 0002
550791402012006,358,Greendale - V 3,Greendale - V 0003
550791402012007,28,Greendale - V 3,Greendale - V 0003
550791402012008,0,Greendale - V 3,Greendale - V 0005
550791402012009,0,Greendale - V 3,Greendale - V 0003
550791402012010,81,Greendale - V 3,Greendale - V 0003
550791402012011,51,Greendale - V 3,Greendale - V 0003
550791402012012,0,Greendale - V 3,Greendale - V 0003
550791402012013,0,Greendale - V 3,Greendale - V 0003
550791402012014,0,Greendale - V 2,Greendale - V 0002
550791402012015,169,Greendale - V 2,Greendale - V 0002
550791402012016,0,Greendale - V 2,Greendale - V 0002
550791402012017,106,Greendale - V 2,Greendale - V 0002
550791402012018,0,Greendale - V 2,Greendale - V 0002
550791402012019,92,Greendale - V 2,Greendale - V 0002
550791402012020,189,Greendale - V 2,Greendale - V 0002
550791402012021,43,Greendale - V 2,Greendale - V 0002
550791402013000,22,Greendale - V 9,Greendale - V 0009
550791402013001,266,Greendale - V 9,Greendale - V 0009
550791402013002,0,Greendale - V 9,Greendale - V 0009
550791402013003,0,Greendale - V 9,Greendale - V 0009
550791402013004,0,Greendale - V 9,Greendale - V 0009
550791402013005,202,Greendale - V 4,Greendale - V 0004
550791402013006,25,Greendale - V 4,Greendale - V 0004
550791402013007,38,Greendale - V 4,Greendale - V 0004
550791402013008,44,Greendale - V 4,Greendale - V 0004
550791402013009,0,Greendale - V 4,Greendale - V 0004
550791402013010,0,Greendale - V 4,Greendale - V 0006
550791402013011,79,Greendale - V 4,Greendale - V 0004
550791402013012,215,Greendale - V 4,Greendale - V 0004
550791402014000,0,Greendale - V 4,Greendale - V 0004
550791402014001,0,Greendale - V 3,Greendale - V 0003
550791402014002,438,Greendale - V 3,Greendale - V 0003
550791402014003,21,Greendale - V 3,Greendale - V 0003
550791402014004,118,Greendale - V 3,Greendale - V 0003
550791402014005,27,Greendale - V 3,Greendale - V 0004
550791402014006,52,Greendale - V 3,Greendale - V 0003
550791402014007,54,Greendale - V 3,Greendale - V 0004
550791402014008,149,Greendale - V 3,Greendale - V 0003
550791402014009,40,Greendale - V 3,Greendale - V 0003
550791402014010,32,Greendale - V 3,Greendale - V 0004
550791402014011,40,Greendale - V 3,Greendale - V 0003
550791402014012,33,Greendale - V 3,Greendale - V 0004
550791402014013,22,Greendale - V 3,Greendale - V 0004
550791402014014,27,Greendale - V 4,Greendale - V 0004
550791402014015,0,Greendale - V 4,Greendale - V 0004
550791402014016,56,Greendale - V 4,Greendale - V 0004
550791402014017,40,Greendale - V 4,Greendale - V 0004
550791402014018,0,Greendale - V 4,Greendale - V 0004
550791402014019,0,Greendale - V 4,Greendale - V 0004
550791402014020,46,Greendale - V 3,Greendale - V 0004
550791402014021,47,Greendale - V 3,Greendale - V 0003
550791402014022,54,Greendale - V 3,Greendale - V 0003
550791402014023,13,Greendale - V 4,Greendale - V 0004
550791402014024,21,Greendale - V 4,Greendale - V 0004
550791402021000,118,Greendale - V 9,Greendale - V 0011
550791402021001,31,Greendale - V 9,Greendale - V 0011
550791402021002,80,Greendale - V 9,Greendale - V 0011
550791402021003,62,Greendale - V 9,Greendale - V 0011
550791402021004,16,Greendale - V 9,Greendale - V 0011
550791402021005,188,Greendale - V 7,Greendale - V 0007
550791402021006,40,Greendale - V 7,Greendale - V 0007
550791402021007,78,Greendale - V 7,Greendale - V 0007
550791402021008,38,Greendale - V 7,Greendale - V 0007
550791402021009,29,Greendale - V 7,Greendale - V 0007
550791402021010,117,Greendale - V 7,Greendale - V 0007
550791402021011,28,Greendale - V 7,Greendale - V 0007
550791402021012,28,Greendale - V 7,Greendale - V 0007
550791402021013,85,Greendale - V 7,Greendale - V 0007
550791402022000,331,Greendale - V 6,Greendale - V 0006
550791402022001,32,Greendale - V 6,Greendale - V 0006
550791402022002,60,Greendale - V 6,Greendale - V 0006
550791402022003,155,Greendale - V 7,Greendale - V 0007
550791402022004,39,Greendale - V 6,Greendale - V 0006
550791402022005,46,Greendale - V 6,Greendale - V 0006
550791402022006,162,Greendale - V 5,Greendale - V 0006
550791402022007,101,Greendale - V 5,Greendale - V 0006
550791402022008,43,Greendale - V 6,Greendale - V 0006
550791402022009,54,Greendale - V 6,Greendale - V 0007
550791402022010,91,Greendale - V 6,Greendale - V 0007
550791402022011,43,Greendale - V 6,Greendale - V 0007
550791402022012,38,Greendale - V 6,Greendale - V 0007
550791402022013,102,Greendale - V 6,Greendale - V 0006
550791402022014,59,Greendale - V 6,Greendale - V 0006
550791402022015,27,Greendale - V 5,Greendale - V 0006
550791402022016,30,Greendale - V 7,Greendale - V 0007
550791402022017,29,Greendale - V 7,Greendale - V 0007
550791402022018,38,Greendale - V 7,Greendale - V 0007
550791402023000,337,Greendale - V 6,Greendale - V 0006
550791402023001,42,Greendale - V 6,Greendale - V 0006
550791402023002,41,Greendale - V 6,Greendale - V 0006
550791402023003,92,Greendale - V 6,Greendale - V 0006
550791402023004,116,Greendale - V 5,Greendale - V 0005
550791402023005,38,Greendale - V 5,Greendale - V 0005
550791402023006,34,Greendale - V 5,Greendale - V 0005
550791402023007,183,Greendale - V 5,Greendale - V 0005
550791402023008,27,Greendale - V 5,Greendale - V 0005
550791402023009,33,Greendale - V 5,Greendale - V 0005
550791402023010,373,Greendale - V 5,Greendale - V 0005
550791402023011,36,Greendale - V 5,Greendale - V 0005
550791402023012,14,Greendale - V 5,Greendale - V 0005
550791402023013,69,Greendale - V 5,Greendale - V 0005
550791402023014,65,Greendale - V 5,Greendale - V 0005
550791402023015,41,Greendale - V 5,Greendale - V 0005
550791402023016,77,Greendale - V 5,Greendale - V 0005
550791402023017,43,Greendale - V 5,Greendale - V 0005
550791402023018,0,Greendale - V 5,Greendale - V 0005
550791402023019,0,Greendale - V 5,Greendale - V 0005
550791402024000,71,Greendale - V 7,Greendale - V 0008
550791402024001,41,Greendale - V 7,Greendale - V 0008
550791402024002,91,Greendale - V 7,Greendale - V 0008
550791402024003,423,Greendale - V 8,Greendale - V 0008
550791402024004,38,Greendale - V 8,Greendale - V 0008
550791402024005,26,Greendale - V 8,Greendale - V 0008
550791402024006,29,Greendale - V 8,Greendale - V 0008
550791402024007,33,Greendale - V 8,Greendale - V 0008
550791402024008,36,Greendale - V 8,Greendale - V 0008
550791402024009,107,Greendale - V 8,Greendale - V 0008
550791402024010,49,Greendale - V 7,Greendale - V 0007
550791402024011,45,Greendale - V 7,Greendale - V 0007
550791402024012,151,Greendale - V 8,Greendale - V 0008
550791402024013,378,Greendale - V 8,Greendale - V 0005
550791402024014,210,Greendale - V 8,Greendale - V 0008
550791402024015,48,Greendale - V 8,Greendale - V 0008
550791402024016,42,Greendale - V 8,Greendale - V 0008
550791402024017,66,Greendale - V 8,Greendale - V 0008
550791501001000,28,Franklin - C 8,Franklin - C 012A
550791501001001,330,Franklin - C 8,Franklin - C 0008
550791501001002,81,Franklin - C 11,Franklin - C 0011
550791501001003,145,Franklin - C 11,Franklin - C 0011
550791501001004,52,Franklin - C 11,Franklin - C 0011
550791501001005,174,Franklin - C 11,Franklin - C 0011
550791501001006,81,Franklin - C 11,Franklin - C 0011
550791501001007,77,Franklin - C 11,Franklin - C 0011
550791501001008,474,Franklin - C 11,Franklin - C 0011
550791501001009,31,Franklin - C 11,Franklin - C 0011
550791501001010,51,Franklin - C 11,Franklin - C 0011
550791501001011,47,Franklin - C 11,Franklin - C 0011
550791501001012,36,Franklin - C 11,Franklin - C 0011
550791501001013,26,Franklin - C 11,Franklin - C 0011
550791501001014,128,Franklin - C 8,Franklin - C 0008
550791501001015,104,Franklin - C 11,Franklin - C 0011
550791501001016,68,Franklin - C 11,Franklin - C 0011
550791501001017,44,Franklin - C 11,Franklin - C 0011
550791501001018,40,Franklin - C 11,Franklin - C 0011
550791501001019,69,Franklin - C 11,Franklin - C 0011
550791501001020,66,Franklin - C 11,Franklin - C 0011
550791501001021,43,Franklin - C 11,Franklin - C 0011
550791501001022,58,Franklin - C 11,Franklin - C 0011
550791501001023,48,Franklin - C 11,Franklin - C 0011
550791501001024,32,Franklin - C 8,Franklin - C 012A
550791501001025,49,Franklin - C 11,Franklin - C 0011
550791501001026,69,Franklin - C 11,Franklin - C 0011
550791501001027,53,Franklin - C 8,Franklin - C 0008
550791501001028,133,Franklin - C 8,Franklin - C 0008
550791501002000,157,Franklin - C 8,Franklin - C 0008
550791501002001,722,Franklin - C 8,Franklin - C 0008
550791501002002,2,Franklin - C 8,Franklin - C 0008
550791501002003,57,Franklin - C 8,Franklin - C 0008
550791501002004,356,Franklin - C 9,Franklin - C 0009
550791501002005,65,Franklin - C 9,Franklin - C 0009
550791501002006,38,Franklin - C 9,Franklin - C 0009
550791501002007,473,Franklin - C 9,Franklin - C 0009
550791501002008,110,Franklin - C 9,Franklin - C 0010
550791501002009,18,Franklin - C 8,Franklin - C 0008
550791501002010,0,Franklin - C 9,Franklin - C 0009
550791501002011,0,Franklin - C 8,Franklin - C 0008
550791501002012,404,Franklin - C 8,Franklin - C 0008
550791501002013,17,Franklin - C 8,Franklin - C 0008
550791501002014,58,Franklin - C 8,Franklin - C 0008
550791501002015,94,Franklin - C 10,Franklin - C 0009
550791501002016,103,Franklin - C 10,Franklin - C 0009
550791501002017,249,Franklin - C 9,Franklin - C 0010
550791501002018,81,Franklin - C 9,Franklin - C 0010
550791501002019,50,Franklin - C 9,Franklin - C 0010
550791501002020,104,Franklin - C 9,Franklin - C 0009
550791501002021,89,Franklin - C 10,Franklin - C 0010
550791501002022,135,Franklin - C 10,Franklin - C 0010
550791501002023,19,Franklin - C 8,Franklin - C 0008
550791501002024,217,Franklin - C 10,Franklin - C 0010
550791501002025,150,Franklin - C 9,Franklin - C 0010
550791501002026,64,Franklin - C 9,Franklin - C 0010
550791501003000,303,Franklin - C 19,Franklin - C 0019
550791501003001,68,Franklin - C 19,Franklin - C 0019
550791501003002,26,Franklin - C 19,Franklin - C 0019
550791501003003,130,Franklin - C 19,Franklin - C 0019
550791501003004,24,Franklin - C 19,Franklin - C 0019
550791501003005,135,Franklin - C 19,Franklin - C 0019
550791501003006,77,Franklin - C 19,Franklin - C 0019
550791501003007,100,Franklin - C 19,Franklin - C 0019
550791501003008,95,Franklin - C 19,Franklin - C 0019
550791501003009,91,Franklin - C 19,Franklin - C 0019
550791501003010,70,Franklin - C 19,Franklin - C 0019
550791501003011,58,Franklin - C 19,Franklin - C 0019
550791501003012,62,Franklin - C 19,Franklin - C 0019
550791501003013,85,Franklin - C 19,Franklin - C 0019
550791501003014,132,Franklin - C 19,Franklin - C 0019
550791501003015,91,Franklin - C 19,Franklin - C 0019
550791501003016,76,Franklin - C 19,Franklin - C 0019
550791501003017,39,Franklin - C 19,Franklin - C 0019
550791501003018,35,Franklin - C 19,Franklin - C 0019
550791501003019,187,Franklin - C 19,Franklin - C 0019
550791501004000,50,Franklin - C 18,Franklin - C 0018
550791501004001,89,Franklin - C 18,Franklin - C 0018
550791501004002,9,Franklin - C 18,Franklin - C 0018
550791501004003,58,Franklin - C 18,Franklin - C 0018
550791501004004,65,Franklin - C 18,Franklin - C 0018
550791501004005,194,Franklin - C 18,Franklin - C 0018
550791501004006,30,Franklin - C 18,Franklin - C 0018
550791501004007,48,Franklin - C 18,Franklin - C 0018
550791501004008,36,Franklin - C 18,Franklin - C 0018
550791501004009,301,Franklin - C 6,Franklin - C 0007
550791501004010,0,Franklin - C 6,Franklin - C 0007
550791501004011,0,Franklin - C 6,Franklin - C 0007
550791501004012,18,Franklin - C 6,Franklin - C 0007
550791501004013,213,Franklin - C 18,Franklin - C 0018
550791501004014,19,Franklin - C 18,Franklin - C 0018
550791501004015,13,Franklin - C 18,Franklin - C 0018
550791501004016,23,Franklin - C 18,Franklin - C 0018
550791503011000,0,Franklin - C 22 B,Franklin - C 0021
550791503011001,0,Franklin - C 22 B,Franklin - C 0021
550791503011002,51,Franklin - C 22 B,Franklin - C 0021
550791503011003,21,Franklin - C 22 B,Franklin - C 0021
550791503011004,33,Franklin - C 22 B,Franklin - C 0021
550791503011005,45,Franklin - C 22 B,Franklin - C 0021
550791503011006,61,Franklin - C 22 B,Franklin - C 0021
550791503011007,64,Franklin - C 22 B,Franklin - C 0021
550791503011008,58,Franklin - C 22 B,Franklin - C 0021
550791503011009,34,Franklin - C 22 B,Franklin - C 0021
550791503011010,25,Franklin - C 22 B,Franklin - C 0021
550791503011011,24,Franklin - C 22 B,Franklin - C 0021
550791503011012,74,Franklin - C 22 B,Franklin - C 0021
550791503011013,30,Franklin - C 22 B,Franklin - C 0021
550791503011014,64,Franklin - C 22 B,Franklin - C 0021
550791503011015,34,Franklin - C 22 B,Franklin - C 0021
550791503011016,62,Franklin - C 22 B,Franklin - C 0021
550791503011017,32,Franklin - C 22 B,Franklin - C 0021
550791503011018,14,Franklin - C 22 B,Franklin - C 0021
550791503011019,24,Franklin - C 22 B,Franklin - C 0021
550791503011020,28,Franklin - C 22 B,Franklin - C 0021
550791503011021,22,Franklin - C 22 B,Franklin - C 0021
550791503011022,39,Franklin - C 22 B,Franklin - C 0021
550791503011023,49,Franklin - C 22 B,Franklin - C 0021
550791503011024,48,Franklin - C 22 B,Franklin - C 0021
550791503011025,0,Franklin - C 22 B,Franklin - C 0021
550791503011026,0,Franklin - C 20,Franklin - C 0021
550791503011027,101,Franklin - C 22 A,Franklin - C 0021
550791503011028,67,Franklin - C 22 A,Franklin - C 0021
550791503011029,30,Franklin - C 22 A,Franklin - C 0021
550791503011030,0,Franklin - C 20,Franklin - C 0021
550791503011031,0,Franklin - C 21,Franklin - C 0021
550791503011032,21,Franklin - C 22 A,Franklin - C 0021
550791503011033,70,Franklin - C 22 A,Franklin - C 0021
550791503011034,0,Franklin - C 20,Franklin - C 0021
550791503011035,10,Franklin - C 22 A,Franklin - C 0021
550791503011036,0,Franklin - C 20,Franklin - C 0021
550791503011037,0,Franklin - C 20,Franklin - C 0021
550791503011038,0,Franklin - C 22 A,Franklin - C 0021
550791503012000,0,Franklin - C 6,Franklin - C 0022
550791503012001,699,Franklin - C 5,Franklin - C 0022
550791503012002,67,Franklin - C 5,Franklin - C 0022
550791503012003,21,Franklin - C 5,Franklin - C 0022
550791503012004,25,Franklin - C 5,Franklin - C 0022
550791503012005,61,Franklin - C 4,Franklin - C 0004
550791503012006,27,Franklin - C 5,Franklin - C 0022
550791503012007,0,Franklin - C 6,Franklin - C 0022
550791503012008,159,Franklin - C 4,Franklin - C 0004
550791503012009,20,Franklin - C 5,Franklin - C 0022
550791503012010,19,Franklin - C 5,Franklin - C 0022
550791503012011,50,Franklin - C 4,Franklin - C 0004
550791503012012,646,Franklin - C 4,Franklin - C 0004
550791503012013,140,Franklin - C 4,Franklin - C 0004
550791503012014,65,Franklin - C 4,Franklin - C 0004
550791503012015,57,Franklin - C 4,Franklin - C 0004
550791503012016,47,Franklin - C 4,Franklin - C 0004
550791503012017,33,Franklin - C 5,Franklin - C 0022
550791503012018,133,Franklin - C 4,Franklin - C 0004
550791503012019,91,Franklin - C 4,Franklin - C 0004
550791503012020,36,Franklin - C 4,Franklin - C 0004
550791503013000,174,Franklin - C 23,Franklin - C 0022
550791503013001,39,Franklin - C 23,Franklin - C 0022
550791503013002,92,Franklin - C 23,Franklin - C 0022
550791503013003,43,Franklin - C 23,Franklin - C 0022
550791503013004,157,Franklin - C 23,Franklin - C 0022
550791503013005,96,Franklin - C 23,Franklin - C 0022
550791503013006,68,Franklin - C 23,Franklin - C 0022
550791503013007,82,Franklin - C 23,Franklin - C 0022
550791503013008,21,Franklin - C 23,Franklin - C 0022
550791503013009,0,Franklin - C 23,Franklin - C 0002
550791503013010,0,Franklin - C 23,Franklin - C 0022
550791503013011,0,Franklin - C 23,Franklin - C 0002
550791503013012,275,Franklin - C 23,Franklin - C 0002
550791503013013,53,Franklin - C 23,Franklin - C 0002
550791503013014,40,Franklin - C 23,Franklin - C 0002
550791503013015,41,Franklin - C 23,Franklin - C 0002
550791503013016,37,Franklin - C 23,Franklin - C 0002
550791503013017,53,Franklin - C 23,Franklin - C 0002
550791503013018,42,Franklin - C 23,Franklin - C 0002
550791503013019,22,Franklin - C 23,Franklin - C 0002
550791503013020,24,Franklin - C 23,Franklin - C 0002
550791503013021,0,Franklin - C 23,Franklin - C 0022
550791503013022,32,Franklin - C 23,Franklin - C 0022
550791503013023,41,Franklin - C 23,Franklin - C 0022
550791503013024,0,Franklin - C 23,Franklin - C 0002
550791503013025,34,Franklin - C 23,Franklin - C 0002
550791503013026,0,Franklin - C 23,Franklin - C 0002
550791503014000,97,Franklin - C 22 A,Franklin - C 0021
550791503014001,34,Franklin - C 22 A,Franklin - C 0021
550791503014002,7,Franklin - C 22 A,Franklin - C 0021
550791503014003,60,Franklin - C 22 A,Franklin - C 0021
550791503014004,34,Franklin - C 22 A,Franklin - C 0021
550791503014005,214,Franklin - C 22 A,Franklin - C 0021
550791503014006,53,Franklin - C 22 A,Franklin - C 0021
550791503014007,0,Franklin - C 22 A,Franklin - C 0021
550791503014008,63,Franklin - C 22 A,Franklin - C 0021
550791503014009,43,Franklin - C 22 A,Franklin - C 0021
550791503014010,53,Franklin - C 22 A,Franklin - C 0021
550791503014011,12,Franklin - C 22 A,Franklin - C 0021
550791503014012,71,Franklin - C 22 A,Franklin - C 0021
550791503014013,14,Franklin - C 22 A,Franklin - C 0021
550791503014014,21,Franklin - C 22 A,Franklin - C 0021
